"log2FoldChange","logCPM","LR","pvalue","padj","identifier","value","up_down","gene","tax_id","GeneID","LocusTag","chromosome","map_location","description","type","Symbol_autho","name","status","other"
2.37042347526242,1.43978079744435,69.5759968254079,7.3526249237031e-17,9.09960860557496e-13,"ENSG00000007350",2.37042347526242,"up","TKTL1",9606,8277,"LL0XNC01-14B7.1","X","Xq28","transketolase-like 1","protein-coding","TKTL1","transketolase-like 1","O","TK 2|transketolase-2|transketolase-like "
-2.32628139740456,0.441980420506322,58.9020781822812,1.65717098986726e-14,1.92662699281968e-10,"ENSG00000007908",-2.32628139740456,"down","SELE",9606,6401,"RP1-117P20.2","1","1q22-q25","selectin E","protein-coding","SELE","selectin E","O","CD62 antigen-like family member E|E-sele"
4.40863753937438,1.70104944961246,198.874906461424,3.67583383889544e-45,6.12945292635815e-41,"ENSG00000007968",4.40863753937438,"up","E2F2",9606,1870,"NULL","1","1p36","E2F transcription factor 2","protein-coding","E2F2","E2F transcription factor 2","O","transcription factor E2F2"
-2.01500474799318,7.0714877300488,388.229696400071,2.01037334210969e-86,3.59675894636844e-82,"ENSG00000008735",-2.01500474799318,"down","MAPK8IP2",9606,23542,"NULL","22","22q13.33","mitogen-activated protein kinase 8 interacting protein 2","protein-coding","MAPK8IP2","mitogen-activated protein kinase 8 interacting protein 2","O","C-Jun-amino-terminal kinase-interacting "
-2.01367434064573,1.85955834060887,256.409842081885,1.0401725980198e-57,1.80209902606931e-53,"ENSG00000010379",-2.01367434064573,"down","SLC6A13",9606,6540,"NULL","12","12p13.3","solute carrier family 6 (neurotransmitter transporter, GABA), member 13","protein-coding","SLC6A13","solute carrier family 6 (neurotransmitter transporter, GABA), member 13","O","GABA transport protein|sodium- and chlor"
-2.45875822854112,2.11815238784642,234.50583851933,6.20490010636175e-53,1.06246504521232e-48,"ENSG00000010438",-2.45875822854112,"down","PRSS3",9606,5646,"RP11-176F3.3","9","9p11.2","protease, serine, 3","protein-coding","PRSS3","protease, serine, 3","O","brain trypsinogen|mesotrypsin|mesotrypsi"
-3.14706933311035,3.61934519673542,356.819343496751,1.38730257706225e-79,2.47189573180952e-75,"ENSG00000012124",-3.14706933311035,"down","CD22",9606,933,"NULL","19","19q13.1","CD22 molecule","protein-coding","CD22","CD22 molecule","O","B-cell receptor CD22|B-lymphocyte cell a"
4.47561086762073,5.4663457997435,63.3294571682954,1.74869591529006e-15,2.08601935734951e-11,"ENSG00000012223",4.47561086762073,"up","LTF",9606,4057,"NULL","3","3p21.31","lactotransferrin","protein-coding","LTF","lactotransferrin","O","growth-inhibiting protein 12|neutrophil "
2.72433226235418,0.74630187884113,53.3293705004605,2.82057753291333e-13,3.14268748717203e-09,"ENSG00000015413",2.72433226235418,"up","DPEP1",9606,1800,"NULL","16","16q24.3","dipeptidase 1 (renal)","protein-coding","DPEP1","dipeptidase 1 (renal)","O","dehydropeptidase-I|dipeptidase 1|hRDP|mi"
-2.24552638227969,1.83528697321149,137.635699859307,8.75511795535736e-32,1.34662469271352e-27,"ENSG00000016602",-2.24552638227969,"down","CLCA4",9606,22802,"UNQ562/PRO1124","1","1p31-p22","chloride channel accessory 4","protein-coding","CLCA4","chloride channel accessory 4","O","caCC-2|calcium-activated chloride channe"
2.92121641155311,0.702353269797878,100.700202098366,1.07014656081513e-23,1.50473307916215e-19,"ENSG00000024526",2.92121641155311,"up","DEPDC1",9606,55635,"NULL","1","1p31.2","DEP domain containing 1","protein-coding","DEPDC1","DEP domain containing 1","O","5830484J08Rik|DEP domain-containing prot"
2.35831046120213,7.59057339654431,116.814248546792,3.15252799883589e-27,4.6373686862876e-23,"ENSG00000026508",2.35831046120213,"up","CD44",9606,960,"AL133330.1","11","11p13","CD44 molecule (Indian blood group)","protein-coding","CD44","CD44 molecule (Indian blood group)","O","CD44 antigen|GP90 lymphocyte homing/adhe"
-2.24427192042878,3.56221808305621,238.067179597119,1.03789544749787e-53,1.78154753563009e-49,"ENSG00000033122",-2.24427192042878,"down","LRRC7",9606,57554,"NULL","1","1p31.1","leucine rich repeat containing 7","protein-coding","LRRC7","leucine rich repeat containing 7","O","densin-180|leucine-rich repeat-containin"
-2.27312025239522,1.63786612373377,101.689449876722,6.49453523336003e-24,9.15404741142096e-20,"ENSG00000034239",-2.27312025239522,"down","EFCAB1",9606,79645,"NULL","8","8q11.21","EF-hand calcium binding domain 1","protein-coding","EFCAB1","EF-hand calcium binding domain 1","O","EF-hand calcium-binding domain-containin"
2.24295446381034,0.943057120930723,104.456324337265,1.60696900412512e-24,2.28462783316468e-20,"ENSG00000035499",2.24295446381034,"up","DEPDC1B",9606,55789,"NULL","5","5q12.1","DEP domain containing 1B","protein-coding","DEPDC1B","DEP domain containing 1B","O","DEP domain-containing protein 1B|HBV X-t"
2.01518651465036,8.49526703735196,212.2967831407,4.33296804393548e-48,7.30235104444446e-44,"ENSG00000038427",2.01518651465036,"up","VCAN",9606,1462,"NULL","5","5q14.3","versican","protein-coding","VCAN","versican","O","chondroitin sulfate proteoglycan 2|chond"
3.87544548095015,7.63871479853346,252.263339522226,8.33719512311298e-57,1.44116754898131e-52,"ENSG00000041982",3.87544548095015,"up","TNC",9606,3371,"NULL","9","9q33","tenascin C","protein-coding","TNC","tenascin C","O","GP 150-225|cytotactin|glioma-associated-"
-2.46114279301418,1.40713384043153,243.779822257661,5.89605855396976e-55,1.0147116771382e-50,"ENSG00000042832",-2.46114279301418,"down","TG",9606,7038,"NULL","8","8q24","thyroglobulin","protein-coding","TG","thyroglobulin","O","NULL"
-3.71392777308894,-0.362642399281889,333.738938557023,1.47385657202792e-74,2.61535848706354e-70,"ENSG00000048545",-3.71392777308894,"down","GUCA1A",9606,2978,"RP1-139D8.2","6","6p21.1","guanylate cyclase activator 1A (retina)","protein-coding","GUCA1A","guanylate cyclase activator 1A (retina)","O","GCAP 1|cone dystrophy 3|guanylate cyclas"
-2.84377817281668,1.3522165487223,232.464199364263,1.72963301673426e-52,2.95940209163231e-48,"ENSG00000050628",-2.84377817281668,"down","PTGER3",9606,5733,"RP5-952N6.2","1","1p31.2","prostaglandin E receptor 3 (subtype EP3)","protein-coding","PTGER3","prostaglandin E receptor 3 (subtype EP3)","O","PGE receptor, EP3 subtype|PGE2 receptor "
3.07226055608703,1.02101701757808,193.721670041939,4.89791416534966e-44,8.1315170973135e-40,"ENSG00000051180",3.07226055608703,"up","RAD51",9606,5888,"NULL","15","15q15.1","RAD51 homolog (S. cerevisiae)","protein-coding","RAD51","RAD51 homolog (S. cerevisiae)","O","BRCA1/BRCA2-containing complex, subunit "
-2.73550517454886,5.60419804948887,177.095152569953,2.08782612037385e-40,3.40273901098531e-36,"ENSG00000053438",-2.73550517454886,"down","NNAT",9606,4826,"NULL","20","20q11.2-q12","neuronatin","protein-coding","NNAT","neuronatin","O","NULL"
-2.12167502930819,2.3081434590245,310.592318663111,1.62252893152255e-69,2.86392581703045e-65,"ENSG00000053747",-2.12167502930819,"down","LAMA3",9606,3909,"NULL","18","18q11.2","laminin, alpha 3","protein-coding","LAMA3","laminin, alpha 3","O","BM600 150kD subunit|epiligrin 170 kda su"
-2.64929891053253,7.33357660932374,427.297300109676,6.29701468049968e-95,1.13119571720496e-90,"ENSG00000059915",-2.64929891053253,"down","PSD",9606,5662,"RP11-18I14.2","10","10q24","pleckstrin and Sec7 domain containing","protein-coding","PSD","pleckstrin and Sec7 domain containing","O","PH and SEC7 domain-containing protein 1|"
-2.42019723072474,6.89367580016843,355.330605406017,2.92650600539171e-79,5.21269249680372e-75,"ENSG00000063180",-2.42019723072474,"down","CA11",9606,770,"UNQ211/PRO237","19","19q13.3","carbonic anhydrase XI","protein-coding","CA11","carbonic anhydrase XI","O","CA-RP II|CA-XI|CARP XI|CARP-2|carbonic a"
-2.48878688552757,1.66613131622024,387.00026777872,3.72330818026417e-86,6.66025367285655e-82,"ENSG00000064270",-2.48878688552757,"down","ATP2C2",9606,9914,"NULL","16","16q24.1","ATPase, Ca++ transporting, type 2C, member 2","protein-coding","ATP2C2","ATPase, Ca++ transporting, type 2C, member 2","O","ATPase 2C2|calcium-transporting ATPase t"
2.19696202270587,5.01625902583668,241.316784723801,2.03044339321649e-54,3.49073828161779e-50,"ENSG00000064692",2.19696202270587,"up","SNCAIP",9606,9627,"NULL","5","5q23.2","synuclein, alpha interacting protein","protein-coding","SNCAIP","synuclein, alpha interacting protein","O","alpha-synuclein-interacting protein|synp"
-3.31363625529454,8.09336834717691,556.152625631217,5.7750726286433e-123,1.04424863271128e-118,"ENSG00000064787",-3.31363625529454,"down","BCAS1",9606,8537,"NULL","20","20q13.2","breast carcinoma amplified sequence 1","protein-coding","BCAS1","breast carcinoma amplified sequence 1","O","amplified and overexpressed in breast ca"
2.81047227557748,6.49442401717874,246.017967817677,1.91684062546357e-55,3.30252471361118e-51,"ENSG00000064989",2.81047227557748,"up","CALCRL",9606,10203,"NULL","2","2q32.1","calcitonin receptor-like","protein-coding","CALCRL","calcitonin receptor-like","O","CGRP type 1 receptor|calcitonin gene-rel"
2.34354704343431,6.44612875717322,326.221828740623,6.39281694493552e-73,1.13229573728698e-68,"ENSG00000065320",2.34354704343431,"up","NTN1",9606,9423,"NULL","17","17p13-p12","netrin 1","protein-coding","NTN1","netrin 1","O","epididymis tissue protein Li 131P|netrin"
4.43252977638205,1.65683852881373,196.203100513673,1.40747020814133e-44,2.34203042634717e-40,"ENSG00000065328",4.43252977638205,"up","MCM10",9606,55388,"PRO2249","10","10p13","minichromosome maintenance complex component 10","protein-coding","MCM10","minichromosome maintenance complex component 10","O","MCM10 minichromosome maintenance deficie"
2.6135032050048,6.40616957631507,236.725022481594,2.03618329501233e-53,3.49185073261665e-49,"ENSG00000065911",2.6135032050048,"up","MTHFD2",9606,10797,"NULL","2","2p13.1","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase","protein-coding","MTHFD2","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase","O","NAD-dependent methylene tetrahydrofolate"
4.21003595678949,2.43020936222431,166.686287707179,3.91701425290199e-38,6.29425020298821e-34,"ENSG00000066279",4.21003595678949,"up","ASPM",9606,259266,"RP11-32D17.1","1","1q31","asp (abnormal spindle) homolog, microcephaly associated (Drosophila)","protein-coding","ASPM","asp (abnormal spindle) homolog, microcephaly associated (Drosophila)","O","abnormal spindle-like microcephaly-assoc"
2.89761512541961,-0.79583914881667,71.4061518513311,2.9076417013194e-17,3.62699225822582e-13,"ENSG00000068781",2.89761512541961,"up","STON1-GTF2A1L",9606,286749,"NULL","2","2p16.3","STON1-GTF2A1L readthrough","protein-coding","STON1-GTF2A1L","STON1-GTF2A1L readthrough","O","STON1-GTF2A1L protein|stoned B/TFIIA-alp"
2.79128221841291,0.159490507562314,49.0507824114981,2.49420719174665e-12,2.68227041400435e-08,"ENSG00000069011",2.79128221841291,"up","PITX1",9606,5307,"NULL","5","5q31.1","paired-like homeodomain 1","protein-coding","PITX1","paired-like homeodomain 1","O","hindlimb expressed homeobox protein back"
-2.01224522956657,6.63589544883943,190.462939156737,2.51931258852303e-43,4.17223357785298e-39,"ENSG00000069424",-2.01224522956657,"down","KCNAB2",9606,8514,"RP1-233K16.1","1","1p36.3","potassium voltage-gated channel, shaker-related subfamily, beta member 2","protein-coding","KCNAB2","potassium voltage-gated channel, shaker-related subfamily, beta member 2","O","K(+) channel subunit beta-2|K+ channel b"
-2.35204357188763,0.0132738790247247,311.674340308981,9.42939966168826e-70,1.6649490982643e-65,"ENSG00000070388",-2.35204357188763,"down","FGF22",9606,27006,"UNQ2500/PRO5800","19","19p13.3","fibroblast growth factor 22","protein-coding","FGF22","fibroblast growth factor 22","O","FGF-22"
-2.7839592784461,0.731497966480865,105.519487316515,9.3969226189868e-25,1.34075291927704e-20,"ENSG00000070729",-2.7839592784461,"down","CNGB1",9606,1258,"NULL","16","16q13","cyclic nucleotide gated channel beta 1","protein-coding","CNGB1","cyclic nucleotide gated channel beta 1","O","CNG channel beta-1|CNG-4|cyclic nucleoti"
-2.67268662414069,8.06962773013768,142.839224559838,6.37358566024634e-33,9.88861815187219e-29,"ENSG00000070808",-2.67268662414069,"down","CAMK2A",9606,815,"NULL","5","5q32","calcium/calmodulin-dependent protein kinase II alpha","protein-coding","CAMK2A","calcium/calmodulin-dependent protein kinase II alpha","O","CaM kinase II alpha subunit|CaM-kinase I"
2.29577140453786,6.42267366849591,109.772465996558,1.0990949422892e-25,1.586323730206e-21,"ENSG00000072182",2.29577140453786,"up","ASIC4",9606,55515,"NULL","2","2q35","acid-sensing (proton-gated) ion channel family member 4","protein-coding","ASIC4","acid-sensing (proton-gated) ion channel family member 4","O","acid-sensing ion channel 4|amiloride-sen"
2.23889467287295,1.35664380045776,107.879177551784,2.85672888024487e-25,4.10083430759151e-21,"ENSG00000072571",2.23889467287295,"up","HMMR",9606,3161,"NULL","5","5q33.2-qter","hyaluronan-mediated motility receptor (RHAMM)","protein-coding","HMMR","hyaluronan-mediated motility receptor (RHAMM)","O","hyaluronan mediated motility receptor|in"
2.16152317052407,4.4951645821115,202.785285755144,5.15276895960558e-46,8.61800608494034e-42,"ENSG00000073111",2.16152317052407,"up","MCM2",9606,4171,"NULL","3","3q21","minichromosome maintenance complex component 2","protein-coding","MCM2","minichromosome maintenance complex component 2","O","DNA replication licensing factor MCM2|MC"
-2.14370571359282,3.7228789822463,278.596554384975,1.51856697032605e-62,2.65627734449433e-58,"ENSG00000073150",-2.14370571359282,"down","PANX2",9606,56666,"RP3-402G11.9","22","22q13.33","pannexin 2","protein-coding","PANX2","pannexin 2","O","pannexin-2"
2.96317013647251,-0.870404966880989,58.6724013348245,1.86235606766108e-14,2.16126421652068e-10,"ENSG00000073754",2.96317013647251,"up","CD5L",9606,922,"UNQ203/PRO229","1","1q21-q23","CD5 molecule-like","protein-coding","CD5L","CD5 molecule-like","O","CD5 antigen-like|CD5 antigen-like (scave"
4.23014648490599,2.05526740734701,239.676648663134,4.62605447969373e-54,7.9480242015618e-50,"ENSG00000075218",4.23014648490599,"up","GTSE1",9606,51512,"RP5-1163J1.2","22","22q13.2-q13.3","G-2 and S-phase expressed 1","protein-coding","GTSE1","G-2 and S-phase expressed 1","O","G2 and S phase-expressed protein 1|prote"
2.55221006680014,6.10994528723102,159.316499967337,1.59583064062099e-36,2.53848780003581e-32,"ENSG00000077279",2.55221006680014,"up","DCX",9606,1641,"RP5-914P14.1","X","Xq22.3-q23","doublecortin","protein-coding","DCX","doublecortin","O","doublecortex|doublin|lis-X|lissencephali"
-4.48553507960623,0.878913598218966,708.238277555654,4.83338513570813e-156,8.76727729766098e-152,"ENSG00000077327",-4.48553507960623,"down","SPAG6",9606,9576,"RP11-301N24.4","10","10p12.2","sperm associated antigen 6","protein-coding","SPAG6","sperm associated antigen 6","O","axoneme central apparatus protein|protei"
-2.22363578543123,2.05527993388827,268.059416336827,3.00508357962939e-60,5.23094898706088e-56,"ENSG00000077616",-2.22363578543123,"down","NAALAD2",9606,10003,"NULL","11","11q14.3-q21","N-acetylated alpha-linked acidic dipeptidase 2","protein-coding","NAALAD2","N-acetylated alpha-linked acidic dipeptidase 2","O","N-acetylated alpha-linked acidic dipepti"
-2.98671961547481,7.93051182471496,995.848059537001,1.43466323633062e-218,2.60778736467817e-214,"ENSG00000078804",-2.98671961547481,"down","TP53INP2",9606,58476,"RP5-1181N3.1","20","20q11.22","tumor protein p53 inducible nuclear protein 2","protein-coding","TP53INP2","tumor protein p53 inducible nuclear protein 2","O","PIG-U|diabetes and obesity regulated|dia"
3.83056364136157,-0.233812093154035,86.6358170820171,1.30462841904618e-20,1.7458537503676e-16,"ENSG00000078898",3.83056364136157,"up","BPIFB2",9606,80341,"RP4-726C3.7","20","20q11.21","BPI fold containing family B, member 2","protein-coding","BPIFB2","BPI fold containing family B, member 2","O","BPI fold-containing family B member 2|BP"
-2.28584557166059,5.42711318801817,628.960590184712,8.41169943806899e-139,1.52386347020058e-134,"ENSG00000079337",-2.28584557166059,"down","RAPGEF3",9606,10411,"NULL","12","12q13.1","Rap guanine nucleotide exchange factor (GEF) 3","protein-coding","RAPGEF3","Rap guanine nucleotide exchange factor (GEF) 3","O","9330170P05Rik|EPAC 1|Rap1 guanine-nucleo"
-2.60410758467611,4.698293952346,290.65534112482,3.57901866038336e-65,6.28189355270488e-61,"ENSG00000079841",-2.60410758467611,"down","RIMS1",9606,22999,"RP5-1046G13.1","6","6q12-q13","regulating synaptic membrane exocytosis 1","protein-coding","RIMS1","regulating synaptic membrane exocytosis 1","O","RAB3-interacting protein 2|rab-3-interac"
2.07627124207935,4.61794555389748,229.476425905629,7.75400215023865e-52,1.32492634741128e-47,"ENSG00000080709",2.07627124207935,"up","KCNN2",9606,3781,"NULL","5","5q22.3","potassium intermediate/small conductance calcium-activated channel, subfamily N, member 2","protein-coding","KCNN2","potassium intermediate/small conductance calcium-activated channel, subfamily N, member 2","O","apamin-sensitive small-conductance Ca2+-"
4.58170377041766,1.87947856524663,222.777017958065,2.24213635411163e-50,3.81051073381272e-46,"ENSG00000080986",4.58170377041766,"up","NDC80",9606,10403,"NULL","18","18p11.32","NDC80 kinetochore complex component","protein-coding","NDC80","NDC80 kinetochore complex component","O","NDC80 homolog, kinetochore complex compo"
-2.26492138516362,6.57706803039212,317.737713682172,4.50486274999069e-71,7.96549831453354e-67,"ENSG00000084453",-2.26492138516362,"down","SLCO1A2",9606,6579,"NULL","12","12p12","solute carrier organic anion transporter family, member 1A2","protein-coding","SLCO1A2","solute carrier organic anion transporter family, member 1A2","O","OATP-1|organic anion transporting polype"
2.35549902931246,0.785317529551295,115.099510686644,7.48458247827983e-27,1.09619194976886e-22,"ENSG00000085840",2.35549902931246,"up","ORC1",9606,4998,"NULL","1","1p32","origin recognition complex, subunit 1","protein-coding","ORC1","origin recognition complex, subunit 1","O","origin recognition complex subunit 1|ori"
-2.5444573641599,-0.511168358980054,288.406724851367,1.10591001651768e-64,1.94031912398027e-60,"ENSG00000086506",-2.5444573641599,"down","HBQ1",9606,3049,"NULL","16","16p13.3","hemoglobin, theta 1","protein-coding","HBQ1","hemoglobin, theta 1","O","hemoglobin subunit theta-1|hemoglobin th"
2.72872115608269,5.49872588428183,244.587578874068,3.9304937746574e-55,6.76713113182765e-51,"ENSG00000087245",2.72872115608269,"up","MMP2",9606,4313,"NULL","16","16q13-q21","matrix metallopeptidase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)","protein-coding","MMP2","matrix metallopeptidase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)","O","72 kDa gelatinase|72 kDa type IV collage"
-2.14433774472898,-0.630732814814138,125.544531779765,3.86811613348681e-29,5.80642912797705e-25,"ENSG00000087510",-2.14433774472898,"down","TFAP2C",9606,7022,"RP4-539E24.1","20","20q13.2","transcription factor AP-2 gamma (activating enhancer binding protein 2 gamma)","protein-coding","TFAP2C","transcription factor AP-2 gamma (activating enhancer binding protein 2 gamma)","O","activating enhancer-binding protein 2 ga"
3.59178692195388,4.08269580910638,219.383383926322,1.23277585248663e-49,2.08955506996484e-45,"ENSG00000088325",3.59178692195388,"up","TPX2",9606,22974,"RP11-243J16.10-002","20","20q11.2","TPX2, microtubule-associated, homolog (Xenopus laevis)","protein-coding","TPX2","TPX2, microtubule-associated, homolog (Xenopus laevis)","O","TPX2, microtubule-associated protein hom"
-2.6001161620616,-0.22446802060077,315.440833382875,1.42563520704099e-70,2.51981022844495e-66,"ENSG00000088340",-2.6001161620616,"down","FER1L4",9606,80307,"RP3-477O4.7","20","20q11.22","fer-1-like 4 (C. elegans) pseudogene","pseudo","FER1L4","fer-1-like 4 (C. elegans) pseudogene","O","NULL"
5.08128831933839,5.48822545905977,423.889452122937,3.47432295979251e-94,6.23745200971548e-90,"ENSG00000088882",5.08128831933839,"up","CPXM1",9606,56265,"UNQ3015/PRO9782","20","20p13","carboxypeptidase X (M14 family), member 1","protein-coding","CPXM1","carboxypeptidase X (M14 family), member 1","O","carboxypeptidase-like protein X1|metallo"
4.82897499023001,1.74867122685722,92.2727052758069,7.55187184715604e-22,1.03385125587566e-17,"ENSG00000089116",4.82897499023001,"up","LHX5",9606,64211,"NULL","12","12q24","LIM homeobox 5","protein-coding","LHX5","LIM homeobox 5","O","LIM homeobox protein 5|LIM/homeobox prot"
3.2370714986732,1.0118368821138,52.0137562004351,5.51131729435735e-13,6.06079562860478e-09,"ENSG00000089225",3.2370714986732,"up","TBX5",9606,6910,"NULL","12","12q24.1","T-box 5","protein-coding","TBX5","T-box 5","O","T-box protein 5|T-box transcription fact"
3.93479292769688,3.37038216632538,163.843122723017,1.63693905381388e-37,2.61926618000759e-33,"ENSG00000089685",3.93479292769688,"up","BIRC5",9606,332,"NULL","17","17q25","baculoviral IAP repeat containing 5","protein-coding","BIRC5","baculoviral IAP repeat containing 5","O","apoptosis inhibitor 4|apoptosis inhibito"
2.4790263141375,2.66317382224055,111.641208569483,4.28194198137904e-26,6.20967226139588e-22,"ENSG00000090889",2.4790263141375,"up","KIF4A",9606,24137,"NULL","X","Xq13.1","kinesin family member 4A","protein-coding","KIF4A","kinesin family member 4A","O","chromokinesin-A|chromosome-associated ki"
3.88613633435797,7.52645071653595,258.505393230613,3.63335866320601e-58,6.30060725786554e-54,"ENSG00000090932",3.88613633435797,"up","DLL3",9606,10683,"NULL","19","19q13","delta-like 3 (Drosophila)","protein-coding","DLL3","delta-like 3 (Drosophila)","O","delta-like protein 3|delta3|drosophila D"
-3.20829165783517,7.27142192680227,768.126255658966,4.59370467487905e-169,8.33711461443798e-165,"ENSG00000091428",-3.20829165783517,"down","RAPGEF4",9606,11069,"NULL","2","2q31-q32","Rap guanine nucleotide exchange factor (GEF) 4","protein-coding","RAPGEF4","Rap guanine nucleotide exchange factor (GEF) 4","O","EPAC 2|RAP guanine-nucleotide-exchange f"
-2.21498074929991,0.210319397639275,202.23456407647,6.79537139684218e-46,1.13598223641011e-41,"ENSG00000091536",-2.21498074929991,"down","MYO15A",9606,51168,"NULL","17","17p11.2","myosin XVA","protein-coding","MYO15A","myosin XVA","O","myosin-XV|unconventional myosin-15|uncon"
-2.73380656806997,5.31622261913788,325.312196599241,1.00883246067967e-72,1.78654140461764e-68,"ENSG00000091622",-2.73380656806997,"down","PITPNM3",9606,83394,"NULL","17","17p13","PITPNM family member 3","protein-coding","PITPNM3","PITPNM family member 3","O","NIR-1|PITPnm 3|PYK2 N-terminal domain-in"
-2.05521007215869,1.91633666311474,84.9959916207559,2.9897054864441e-20,3.97272065038692e-16,"ENSG00000091664",-2.05521007215869,"down","SLC17A6",9606,57084,"NULL","11","11p14.3","solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 6","protein-coding","SLC17A6","solute carrier family 17 (sodium-dependent inorganic phosphate cotransporter), member 6","O","differentiation-associated BNPI|differen"
4.00536802519017,7.16348144603035,497.870907138784,2.76197590527175e-110,4.98509031142499e-106,"ENSG00000091986",4.00536802519017,"up","CCDC80",9606,151887,"HBE245","3","3q13.2","coiled-coil domain containing 80","protein-coding","CCDC80","coiled-coil domain containing 80","O","coiled-coil domain-containing protein 80"
3.78588407715042,1.47747293639351,172.88199578371,1.73676087758699e-39,2.81667879127059e-35,"ENSG00000093009",3.78588407715042,"up","CDC45",9606,8318,"UNQ374/PRO710","22","22q11.21","cell division cycle 45","protein-coding","CDC45","cell division cycle 45","O","CDC45 cell division cycle 45 homolog|CDC"
-2.10595771017188,3.76619904177301,226.86826724577,2.87303713984451e-51,4.89766641229293e-47,"ENSG00000095203",-2.10595771017188,"down","EPB41L4B",9606,54566,"NULL","9","9q31-q32","erythrocyte membrane protein band 4.1 like 4B","protein-coding","EPB41L4B","erythrocyte membrane protein band 4.1 like 4B","O","EHM2|FERM-containing protein CG1|band 4."
2.13339967947392,5.85796584409668,117.321664286187,2.44089591057863e-27,3.59568376587338e-23,"ENSG00000095713",2.13339967947392,"up","CRTAC1",9606,55118,"RP11-459F3.1","10","10q22","cartilage acidic protein 1","protein-coding","CRTAC1","cartilage acidic protein 1","O","acidic secreted protein in cartilage|cho"
