"log2FoldChange","logCPM","LR","pvalue","padj","identifier","value","up_down","gene","tax_id","GeneID","LocusTag","chromosome","map_location","description","type","Symbol_autho","name","status","other"
-2.03957203736298,3.14946880381595,180.770093657192,3.29063391899784e-41,6.2318025157981e-37,"ENSG00000007516",-2.03957203736298,"down","BAIAP3",9606,8938,"AL031709.1","16","16p13.3","BAI1-associated protein 3","protein-coding","BAIAP3","BAI1-associated protein 3","O","BAI-associated protein 3"
-4.96903273800085,0.798810111862017,168.719966963875,1.40845999641194e-38,2.65804570522861e-34,"ENSG00000008196",-4.96903273800085,"down","TFAP2B",9606,7021,"RP4-753D5.1","6","6p12","transcription factor AP-2 beta (activating enhancer binding protein 2 beta)","protein-coding","TFAP2B","transcription factor AP-2 beta (activating enhancer binding protein 2 beta)","O","AP2-beta|activating enhancer binding pro"
-2.50892324034041,-0.453138199579806,163.027011048714,2.46785905819038e-37,4.64500431932592e-33,"ENSG00000008226",-2.50892324034041,"down","DLEC1",9606,9940,"NULL","3","3p21.3","deleted in lung and esophageal cancer 1","protein-coding","DLEC1","deleted in lung and esophageal cancer 1","O","DLC-1|deleted in lung and esophageal can"
-3.22442990256825,1.64882114955166,144.182449224198,3.24116563741913e-33,6.05514564382643e-29,"ENSG00000009765",-3.22442990256825,"down","IYD",9606,389434,"NULL","6","6q25.1","iodotyrosine deiodinase","protein-coding","IYD","iodotyrosine deiodinase","O","IYD-1|iodotyrosine dehalogenase 1"
2.11568400825211,2.93909855717404,67.7234122992448,1.88116478117284e-16,3.10091202528531e-12,"ENSG00000010030",2.11568400825211,"up","ETV7",9606,51513,"NULL","6","6p21","ets variant 7","protein-coding","ETV7","ets variant 7","O","ETS translocation variant 7|ETS-related "
-2.21534602004864,0.150629712439513,86.2539984632637,1.58247117383005e-20,2.75318334822952e-16,"ENSG00000010310",-2.21534602004864,"down","GIPR",9606,2696,"NULL","19","19q13.3","gastric inhibitory polypeptide receptor","protein-coding","GIPR","gastric inhibitory polypeptide receptor","O","GIP-R|glucose-dependent insulinotropic p"
2.18739482444658,6.44290144735065,117.734743947042,1.98198062341073e-27,3.63098850208846e-23,"ENSG00000010610",2.18739482444658,"up","CD4",9606,920,"NULL","12","12p13.31","CD4 molecule","protein-coding","CD4","CD4 molecule","O","CD4 antigen (p55)|CD4 receptor|T-cell su"
2.9741725893065,3.11662966874967,134.942414672535,3.39884980632468e-31,6.31404328520935e-27,"ENSG00000011201",2.9741725893065,"up","ANOS1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.41756719683783,2.01621103580563,63.7959553269468,1.37996610582067e-15,2.23637307109297e-11,"ENSG00000011347",-2.41756719683783,"down","SYT7",9606,9066,"NULL","11","11q12-q13.1","synaptotagmin VII","protein-coding","SYT7","synaptotagmin VII","O","prostate cancer-associated protein 7|syn"
2.31042431617694,3.41648136517075,54.6405210329721,1.44720670272983e-13,2.25026170207461e-09,"ENSG00000011426",2.31042431617694,"up","ANLN",9606,54443,"NULL","7","7p15-p14","anillin, actin binding protein","protein-coding","ANLN","anillin, actin binding protein","O","actin-binding protein anillin"
-2.13522961304288,6.45288344252466,48.1646377487476,3.91892481825251e-12,5.8493871837237e-08,"ENSG00000011465",-2.13522961304288,"down","DCN",9606,1634,"NULL","12","12q21.33","decorin","protein-coding","DCN","decorin","O","PG-S2|bone proteoglycan II|decorin prote"
2.39340946714926,6.17273602790453,101.626873120001,6.70297509178129e-24,1.20197749345822e-19,"ENSG00000011600",2.39340946714926,"up","TYROBP",9606,7305,"NULL","19","19q13.1","TYRO protein tyrosine kinase binding protein","protein-coding","TYROBP","TYRO protein tyrosine kinase binding protein","O","DNAX-activation protein 12|KAR-associate"
-2.7469664523397,4.93406764682656,189.138876508608,4.90114880559101e-43,9.3063013520562e-39,"ENSG00000012171",-2.7469664523397,"down","SEMA3B",9606,7869,"NULL","3","3p21.3","sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3B","protein-coding","SEMA3B","sema domain, immunoglobulin domain (Ig), short basic domain, secreted, (semaphorin) 3B","O","sema A(V)|sema V|semaphorin A|semaphorin"
-2.32971589572365,1.22607066293293,115.945986264339,4.88419558261274e-27,8.92635584678305e-23,"ENSG00000013297",-2.32971589572365,"down","CLDN11",9606,5010,"NULL","3","3q26.2-q26.3","claudin 11","protein-coding","CLDN11","claudin 11","O","claudin-11|oligodendrocyte transmembrane"
-4.00339391584028,0.711506339052508,475.340674703897,2.20603630557012e-105,4.24617868096136e-101,"ENSG00000014257",-4.00339391584028,"down","ACPP",9606,55,"NULL","3","3q22.1","acid phosphatase, prostate","protein-coding","ACPP","acid phosphatase, prostate","O","5'-nucleotidase|TMPase|ecto-5'-nucleotid"
-4.24932235286117,4.18958845754718,263.223705231252,3.4028413080642e-59,6.51610082081213e-55,"ENSG00000015413",-4.24932235286117,"down","DPEP1",9606,1800,"NULL","16","16q24.3","dipeptidase 1 (renal)","protein-coding","DPEP1","dipeptidase 1 (renal)","O","dehydropeptidase-I|dipeptidase 1|hRDP|mi"
-2.01784482590952,1.61622450170651,29.6889253864297,5.07237762714325e-08,0.000634452993603078,"ENSG00000018236",-2.01784482590952,"down","CNTN1",9606,1272,"NULL","12","12q11-q12","contactin 1","protein-coding","CNTN1","contactin 1","O","contactin-1|glycoprotein gP135|neural ce"
-2.38461330697037,3.54496163563055,34.8533999683926,3.55488231591659e-09,4.73688068595885e-05,"ENSG00000019186",-2.38461330697037,"down","CYP24A1",9606,1591,"NULL","20","20q13","cytochrome P450, family 24, subfamily A, polypeptide 1","protein-coding","CYP24A1","cytochrome P450, family 24, subfamily A, polypeptide 1","O","1,25-@dihydroxyvitamin D3 24-hydroxylase"
2.4511046574023,8.22886998033607,58.4279105920519,2.10878034421204e-14,3.34136245540397e-10,"ENSG00000022267",2.4511046574023,"up","FHL1",9606,2273,"RP11-535K18.1","X","Xq26","four and a half LIM domains 1","protein-coding","FHL1","four and a half LIM domains 1","O","LIM protein SLIMMER|four and a half LIM "
2.36823251980004,8.17756488152449,139.143779388267,4.09688117600807e-32,7.63371869525584e-28,"ENSG00000024422",2.36823251980004,"up","EHD2",9606,30846,"NULL","19","19q13.3","EH-domain containing 2","protein-coding","EHD2","EH-domain containing 2","O","EH domain containing 2|EH domain-contain"
2.35873183582316,1.3621556717533,59.4901933829477,1.22905055278193e-14,1.95554233453133e-10,"ENSG00000024526",2.35873183582316,"up","DEPDC1",9606,55635,"NULL","1","1p31.2","DEP domain containing 1","protein-coding","DEPDC1","DEP domain containing 1","O","5830484J08Rik|DEP domain-containing prot"
2.70571910035841,11.6952302027448,199.18649680755,3.14310050377125e-45,5.97943439837442e-41,"ENSG00000026025",2.70571910035841,"up","VIM",9606,7431,"RP11-124N14.1","10","10p13","vimentin","protein-coding","VIM","vimentin","O","NULL"
3.17360036792646,8.06132787560679,91.4260611514867,1.15840729234787e-21,2.03810179015684e-17,"ENSG00000026297",3.17360036792646,"up","RNASET2",9606,8635,"RP11-514O12.3","6","6q27","ribonuclease T2","protein-coding","RNASET2","ribonuclease T2","O","ribonuclease 6"
-4.97857254435064,-0.45894280704499,262.951925960314,3.90014238394263e-59,7.46799263677335e-55,"ENSG00000027644",-4.97857254435064,"down","INSRR",9606,3645,"NULL","1","1q21-q23","insulin receptor-related receptor","protein-coding","INSRR","insulin receptor-related receptor","O","IR-related receptor|insulin receptor-rel"
2.04303412530581,3.3222149806625,30.1075603058969,4.08734651440407e-08,0.000514024697651456,"ENSG00000029534",2.04303412530581,"up","ANK1",9606,286,"NULL","8","8p11.1","ankyrin 1, erythrocytic","protein-coding","ANK1","ankyrin 1, erythrocytic","O","ANK-1|ankyrin-1|ankyrin-R|erythrocyte an"
-3.63912700892941,2.12549401409825,125.153090456202,4.71159126265548e-29,8.69005892484177e-25,"ENSG00000036828",-3.63912700892941,"down","CASR",9606,846,"NULL","3","3q13","calcium-sensing receptor","protein-coding","CASR","calcium-sensing receptor","O","extracellular calcium-sensing receptor|p"
2.37391589437291,3.90628794744358,62.746284944338,2.35124676439394e-15,3.78668291405643e-11,"ENSG00000038295",2.37391589437291,"up","TLL1",9606,7092,"NULL","4","4q32-q33","tolloid-like 1","protein-coding","TLL1","tolloid-like 1","O","tolloid-like protein 1"
2.74770369602804,8.31778211336464,60.9756420456395,5.77853593614781e-15,9.25143603377265e-11,"ENSG00000038427",2.74770369602804,"up","VCAN",9606,1462,"NULL","5","5q14.3","versican","protein-coding","VCAN","versican","O","chondroitin sulfate proteoglycan 2|chond"
3.03667078969537,5.72005087087996,115.0942181554,7.50458456601706e-27,1.36966172914377e-22,"ENSG00000038945",3.03667078969537,"up","MSR1",9606,4481,"NULL","8","8p22","macrophage scavenger receptor 1","protein-coding","MSR1","macrophage scavenger receptor 1","O","macrophage acetylated LDL receptor I and"
2.47696796562235,2.14293281469097,39.920673447787,2.64488950751659e-10,3.70099388786797e-06,"ENSG00000041353",2.47696796562235,"up","RAB27B",9606,5874,"NULL","18","18q21.2","RAB27B, member RAS oncogene family","protein-coding","RAB27B","RAB27B, member RAS oncogene family","O","ras-related protein Rab-27B"
-2.62235640585398,1.1382129107079,176.298770292922,3.11597855135618e-40,5.89138064704914e-36,"ENSG00000042832",-2.62235640585398,"down","TG",9606,7038,"NULL","8","8q24","thyroglobulin","protein-coding","TG","thyroglobulin","O","NULL"
3.1643751542899,5.30189627564914,117.644983697826,2.07373619471582e-27,3.7982552142415e-23,"ENSG00000043039",3.1643751542899,"up","BARX2",9606,8538,"NULL","11","11q25","BARX homeobox 2","protein-coding","BARX2","BARX homeobox 2","O","BarH-like homeobox 2|homeobox protein Ba"
5.60648529408085,0.855004829376185,49.0845824062976,2.45159612007786e-12,3.68229737235695e-08,"ENSG00000044012",5.60648529408085,"up","GUCA2B",9606,2981,"NULL","1","1p34-p33","guanylate cyclase activator 2B (uroguanylin)","protein-coding","GUCA2B","guanylate cyclase activator 2B (uroguanylin)","O","guanylate cyclase activator 2B|uroguanyl"
3.2737597881677,4.00988248937113,111.098417987319,5.63049242271897e-26,1.02227220426886e-21,"ENSG00000044524",3.2737597881677,"up","EPHA3",9606,2042,"NULL","3","3p11.2","EPH receptor A3","protein-coding","EPHA3","EPH receptor A3","O","EPH-like kinase 4|TYRO4 protein tyrosine"
2.00697425289457,7.16892468840602,57.5719176047578,3.25844695019787e-14,5.14020006393714e-10,"ENSG00000046604",2.00697425289457,"up","DSG2",9606,1829,"NULL","18","18q12.1","desmoglein 2","protein-coding","DSG2","desmoglein 2","O","HDGC|cadherin family member 5|desmoglein"
2.61491697105112,5.62076947915404,65.5093327912743,5.78394122387107e-16,9.447489595071e-12,"ENSG00000046889",2.61491697105112,"up","PREX2",9606,80243,"NULL","8","8q13.2","phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2","protein-coding","PREX2","phosphatidylinositol-3,4,5-trisphosphate-dependent Rac exchange factor 2","O","DEP domain-containing protein 2|PtdIns(3"
5.6673929654967,9.21363813492056,84.9490965266543,3.06146092971186e-20,5.31224700523603e-16,"ENSG00000047457",5.6673929654967,"up","CP",9606,1356,"NULL","3","3q23-q25","ceruloplasmin (ferroxidase)","protein-coding","CP","ceruloplasmin (ferroxidase)","O","ceruloplasmin"
-2.55082056179397,2.65987586805526,152.828258435031,4.17644634296699e-35,7.8308368930631e-31,"ENSG00000049089",-2.55082056179397,"down","COL9A2",9606,1298,"NULL","1","1p33-p32","collagen, type IX, alpha 2","protein-coding","COL9A2","collagen, type IX, alpha 2","O","alpha 2 type IX collagen|collagen IX, al"
3.74083546501919,2.89667989758234,65.4918552975104,5.835463465483e-16,9.53106247817338e-12,"ENSG00000049249",3.74083546501919,"up","TNFRSF9",9606,3604,"NULL","1","1p36","tumor necrosis factor receptor superfamily, member 9","protein-coding","TNFRSF9","tumor necrosis factor receptor superfamily, member 9","O","4-1BB ligand receptor|CD137 antigen|T ce"
-3.30221505414418,1.17684082672295,75.3162261840918,4.01050183554828e-18,6.79138380831745e-14,"ENSG00000049283",-3.30221505414418,"down","EPN3",9606,55040,"NULL","17","17q21.33","epsin 3","protein-coding","EPN3","epsin 3","O","EPS-15-interacting protein 3|epsin-3"
2.67979512004416,0.219052835222489,34.3367669199174,4.63541447753895e-09,6.13960647550035e-05,"ENSG00000050730",2.67979512004416,"up","TNIP3",9606,79931,"NULL","4","4q27","TNFAIP3 interacting protein 3","protein-coding","TNIP3","TNFAIP3 interacting protein 3","O","A20-binding inhibitor of NF-kappa-B acti"
4.99659853582727,7.40625488256378,166.358361477752,4.61940520910453e-38,8.70896464072476e-34,"ENSG00000050767",4.99659853582727,"up","COL23A1",9606,91522,"NULL","5","5q35.3","collagen, type XXIII, alpha 1","protein-coding","COL23A1","collagen, type XXIII, alpha 1","O","collagen alpha-1(XXIII) chain|procollage"
5.43033933021707,2.78069009217155,46.3870185920499,9.7056398970468e-12,1.43070837722367e-07,"ENSG00000054356",5.43033933021707,"up","PTPRN",9606,5798,"NULL","2","2q35-q36.1","protein tyrosine phosphatase, receptor type, N","protein-coding","PTPRN","protein tyrosine phosphatase, receptor type, N","O","ICA 512|PTP IA-2|islet cell antigen 2|is"
2.50971866993503,1.98638827697035,35.8104332498768,2.17480137541373e-09,2.92815257185705e-05,"ENSG00000054803",2.50971866993503,"up","CBLN4",9606,140689,"UNQ718/PRO1382","20","20q13","cerebellin 4 precursor","protein-coding","CBLN4","cerebellin 4 precursor","O","cerebellin precursor-like 1|cerebellin-4"
-2.21257120770089,1.65390821300869,47.9906622951262,4.28253845739564e-12,6.3852648399769e-08,"ENSG00000055732",-2.21257120770089,"down","MCOLN3",9606,55283,"NULL","1","1p22.3","mucolipin 3","protein-coding","MCOLN3","mucolipin 3","O","mucolipin-3"
2.46788893431023,2.26629267842164,68.3432293906728,1.37376114625528e-16,2.2704150464161e-12,"ENSG00000055813",2.46788893431023,"up","CCDC85A",9606,114800,"NULL","2","2p16.1","coiled-coil domain containing 85A","protein-coding","CCDC85A","coiled-coil domain containing 85A","O","coiled-coil domain-containing protein 85"
-4.35906965304313,-1.34030624797014,182.12131593445,1.66826729099329e-41,3.16003190259949e-37,"ENSG00000056487",-4.35906965304313,"down","PHF21B",9606,112885,"AL049760.6","22","22q13.31","PHD finger protein 21B","protein-coding","PHF21B","PHD finger protein 21B","O","PHD finger protein 4"
-2.01612571273275,5.11822278963738,73.4284872884299,1.04349131991185e-17,1.75588284401567e-13,"ENSG00000056736",-2.01612571273275,"down","IL17RB",9606,55540,"UNQ2501/PRO19612","3","3p21.1","interleukin 17 receptor B","protein-coding","IL17RB","interleukin 17 receptor B","O","IL-17 receptor B|IL-17 receptor homolog "
4.13296007099112,4.38538736746732,58.0856571158859,2.5094931683861e-14,3.9692653444363e-10,"ENSG00000060566",4.13296007099112,"up","CREB3L3",9606,84699,"HYST1481","19","19p13.3","cAMP responsive element binding protein 3-like 3","protein-coding","CREB3L3","cAMP responsive element binding protein 3-like 3","O","CREB/ATF family transcription factor|cyc"
-4.36905248424851,0.479602112722901,288.947927191007,8.42936518671705e-65,1.61649936185673e-60,"ENSG00000060709",-4.36905248424851,"down","RIMBP2",9606,23504,"NULL","12","12q24.33","RIMS binding protein 2","protein-coding","RIMBP2","RIMS binding protein 2","O","RIM binding protein 2|RIMS-binding prote"
2.46418526983533,4.52559470142338,74.2457502551424,6.89731436975034e-18,1.16378385360798e-13,"ENSG00000060982",2.46418526983533,"up","BCAT1",9606,586,"NULL","12","12p12.1","branched chain amino-acid transaminase 1, cytosolic","protein-coding","BCAT1","branched chain amino-acid transaminase 1, cytosolic","O","branched chain aminotransferase 1, cytos"
2.41983611346256,5.22924137886579,98.7918374618058,2.80488202271899e-23,5.00334855212614e-19,"ENSG00000061656",2.41983611346256,"up","SPAG4",9606,6676,"RP1-309K20.4","20","20q11.21","sperm associated antigen 4","protein-coding","SPAG4","sperm associated antigen 4","O","SUN domain-containing protein 4|Sad1 and"
-3.45804243408159,0.450867932869902,253.975503210718,3.52996893656754e-57,6.75424256322833e-53,"ENSG00000062524",-3.45804243408159,"down","LTK",9606,4058,"NULL","15","15q15.1-q21.1","leukocyte receptor tyrosine kinase","protein-coding","LTK","leukocyte receptor tyrosine kinase","O","leukocyte tyrosine kinase receptor|prote"
-2.40144438103418,0.00324997400953829,67.5337352749137,2.07112783257121e-16,3.4119759913778e-12,"ENSG00000064270",-2.40144438103418,"down","ATP2C2",9606,9914,"NULL","16","16q24.1","ATPase, Ca++ transporting, type 2C, member 2","protein-coding","ATP2C2","ATPase, Ca++ transporting, type 2C, member 2","O","ATPase 2C2|calcium-transporting ATPase t"
3.00769199477143,4.82739432533026,120.003097321314,6.31619870475806e-28,1.16028570206405e-23,"ENSG00000064309",3.00769199477143,"up","CDON",9606,50937,"NULL","11","11q24.2","cell adhesion associated, oncogene regulated","protein-coding","CDON","cell adhesion associated, oncogene regulated","O","Cdon homolog|cell adhesion molecule-rela"
2.81981824073095,6.660484921523,116.900815483637,3.01788691834904e-27,5.52333663796241e-23,"ENSG00000064989",2.81981824073095,"up","CALCRL",9606,10203,"NULL","2","2q32.1","calcitonin receptor-like","protein-coding","CALCRL","calcitonin receptor-like","O","CGRP type 1 receptor|calcitonin gene-rel"
-2.59298170724957,4.13890760151522,326.925919490008,4.4909225100706e-73,8.62257121933556e-69,"ENSG00000065717",-2.59298170724957,"down","TLE2",9606,7089,"NULL","19","19p13.3","transducin-like enhancer of split 2 (E(sp1) homolog, Drosophila)","protein-coding","TLE2","transducin-like enhancer of split 2 (E(sp1) homolog, Drosophila)","O","enhancer of split groucho 2|enhancer of "
-2.55005538799895,3.43461001962565,55.8544947894878,7.80381156973252e-14,1.22051612950617e-09,"ENSG00000066230",-2.55005538799895,"down","SLC9A3",9606,6550,"NULL","5","5p15.3","solute carrier family 9, subfamily A (NHE3, cation proton antiporter 3), member 3","protein-coding","SLC9A3","solute carrier family 9, subfamily A (NHE3, cation proton antiporter 3), member 3","O","NHE-3|Na(+)/H(+) exchanger 3|sodium/hydr"
2.59874915405344,2.56196576509083,72.4449066454006,1.71760673532591e-17,2.88042649514155e-13,"ENSG00000066279",2.59874915405344,"up","ASPM",9606,259266,"RP11-32D17.1","1","1q31","asp (abnormal spindle) homolog, microcephaly associated (Drosophila)","protein-coding","ASPM","asp (abnormal spindle) homolog, microcephaly associated (Drosophila)","O","abnormal spindle-like microcephaly-assoc"
2.38064500065582,4.81443639715842,63.1773197117054,1.88911095669217e-15,3.04921399519684e-11,"ENSG00000066294",2.38064500065582,"up","CD84",9606,8832,"NULL","1","1q24","CD84 molecule","protein-coding","CD84","CD84 molecule","O","CD84 antigen (leukocyte antigen)|SLAM fa"
2.34014152906696,8.72796350297698,160.800535822367,7.56386113998125e-37,1.42215717153927e-32,"ENSG00000067057",2.34014152906696,"up","PFKP",9606,5214,"RP11-298E9.2","10","10p15.3-p15.2","phosphofructokinase, platelet","protein-coding","PFKP","phosphofructokinase, platelet","O","6-phosphofructokinase type C|6-phosphofr"
2.70619578642133,2.05759497986641,100.242228394593,1.34853434626631e-23,2.41171882486267e-19,"ENSG00000068489",2.70619578642133,"up","PRR11",9606,55771,"NULL","17","17q22","proline rich 11","protein-coding","PRR11","proline rich 11","O","proline-rich protein 11|transcription re"
2.11875022911946,8.00051092581537,84.6003900442051,3.65193167981125e-20,6.32916279428088e-16,"ENSG00000068650",2.11875022911946,"up","ATP11A",9606,23250,"RP11-120K24.1","13","13q34","ATPase, class VI, type 11A","protein-coding","ATP11A","ATPase, class VI, type 11A","O","phospholipid-translocating ATPase|potent"
-3.20191378403274,-1.39546210921579,165.632648911801,6.65442870340165e-38,1.25416017773011e-33,"ENSG00000070808",-3.20191378403274,"down","CAMK2A",9606,815,"NULL","5","5q32","calcium/calmodulin-dependent protein kinase II alpha","protein-coding","CAMK2A","calcium/calmodulin-dependent protein kinase II alpha","O","CaM kinase II alpha subunit|CaM-kinase I"
-3.59365377495871,4.81859563647306,69.8646564030627,6.351639630966e-17,1.05615063783703e-12,"ENSG00000070915",-3.59365377495871,"down","SLC12A3",9606,6559,"NULL","16","16q13","solute carrier family 12 (sodium/chloride transporters), member 3","protein-coding","SLC12A3","solute carrier family 12 (sodium/chloride transporters), member 3","O","Na-Cl cotransporter|Na-Cl symporter|NaCl"
-2.44574771197182,1.84564649148003,112.229053783348,3.18325146358709e-26,5.79001608711855e-22,"ENSG00000072195",-2.44574771197182,"down","SPEG",9606,10290,"NULL","2","2q35","SPEG complex locus","protein-coding","SPEG","SPEG complex locus","O","aortic preferentially expressed gene 1|a"
3.7734555731844,7.79295771250437,168.674257966819,1.44121328938854e-38,2.71971359840511e-34,"ENSG00000073060",3.7734555731844,"up","SCARB1",9606,949,"NULL","12","12q24.31","scavenger receptor class B, member 1","protein-coding","SCARB1","scavenger receptor class B, member 1","O","CD36 and LIMPII analogous 1|CD36 antigen"
-2.37288042651802,5.40107602316257,372.097198301819,6.53992052654269e-83,1.25684192679097e-78,"ENSG00000073350",-2.37288042651802,"down","LLGL2",9606,3993,"NULL","17","17q25.1","lethal giant larvae homolog 2 (Drosophila)","protein-coding","LLGL2","lethal giant larvae homolog 2 (Drosophila)","O","human giant larvae homolog|lethal(2) gia"
4.11603532260396,1.14301027589938,34.1080350419259,5.21355400651094e-09,6.88032722239249e-05,"ENSG00000073754",4.11603532260396,"up","CD5L",9606,922,"UNQ203/PRO229","1","1q21-q23","CD5 molecule-like","protein-coding","CD5L","CD5 molecule-like","O","CD5 antigen-like|CD5 antigen-like (scave"
-5.59014038332242,4.90383365183,301.230705806282,1.77682160452066e-67,3.40918761259378e-63,"ENSG00000074803",-5.59014038332242,"down","SLC12A1",9606,6557,"NULL","15","15q15-q21.1","solute carrier family 12 (sodium/potassium/chloride transporters), member 1","protein-coding","SLC12A1","solute carrier family 12 (sodium/potassium/chloride transporters), member 1","O","NKCC2A variant A|Na-K-2Cl cotransporter|"
2.65138830532227,1.89574233120557,40.2530239282071,2.23109734512657e-10,3.13153988367289e-06,"ENSG00000075340",2.65138830532227,"up","ADD2",9606,119,"NULL","2","2p13.3","adducin 2 (beta)","protein-coding","ADD2","adducin 2 (beta)","O","beta-adducin|erythrocyte adducin subunit"
-6.12564092669261,-1.15407073935175,278.37674902502,1.69564236493597e-62,3.25020728510927e-58,"ENSG00000075673",-6.12564092669261,"down","ATP12A",9606,479,"NULL","13","13q12.12|13q12.1-q12.3","ATPase, H+/K+ transporting, nongastric, alpha polypeptide","protein-coding","ATP12A","ATPase, H+/K+ transporting, nongastric, alpha polypeptide","O","ATPase, Na+/K+ transporting, alpha polyp"
-2.3260845594906,3.18917907939495,139.193622616729,3.99533644429792e-32,7.44490993030474e-28,"ENSG00000075826",-2.3260845594906,"down","SEC31B",9606,25956,"NULL","10","10q24.31","SEC31 homolog B (S. cerevisiae)","protein-coding","SEC31B","SEC31 homolog B (S. cerevisiae)","O","SEC31-like 2|SEC31-like protein 2|SEC31-"
6.52004178075941,3.78160432516519,50.8004757580212,1.02248924751e-12,1.55346791374195e-08,"ENSG00000075886",6.52004178075941,"up","TUBA3D",9606,113457,"NULL","2","2q21.1","tubulin, alpha 3d","protein-coding","TUBA3D","tubulin, alpha 3d","O","alpha-tubulin isotype H2-alpha|tubulin a"
-3.50270061058533,0.88198667341958,297.134115249716,1.38726992328974e-66,2.66106116685439e-62,"ENSG00000076344",-3.50270061058533,"down","RGS11",9606,8786,"AC004754.2","16","16p13.3","regulator of G-protein signaling 11","protein-coding","RGS11","regulator of G-protein signaling 11","O","regulator of G-protein signalling 11"
2.38597633340586,8.5624606299965,124.413358257842,6.84015345529055e-29,1.26077708487915e-24,"ENSG00000076706",2.38597633340586,"up","MCAM",9606,4162,"NULL","11","11q23.3","melanoma cell adhesion molecule","protein-coding","MCAM","melanoma cell adhesion molecule","O","Gicerin|S-endo 1 endothelial-associated "
-2.53598414218015,5.80572374583607,141.438888783817,1.28995068124324e-32,2.40666098599551e-28,"ENSG00000076864",-2.53598414218015,"down","RAP1GAP",9606,5909,"RP11-63N8.1","1","1p36.1-p35","RAP1 GTPase activating protein","protein-coding","RAP1GAP","RAP1 GTPase activating protein","O","rap1 GTPase-activating protein 1"
