"log2FoldChange","logCPM","LR","pvalue","padj","identifier","value","up_down","gene","tax_id","GeneID","LocusTag","chromosome","map_location","description","type","Symbol_autho","name","status","other"
-2.18666132670263,2.65152322049715,597.05654259018,7.3118461267628e-132,1.27993866448983e-127,"ENSG00000018280",-2.18666132670263,"down","SLC11A1",9606,6556,"NULL","2","2q35","solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1","protein-coding","SLC11A1","solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1","O","NRAMP 1|natural resistance-associated ma"
-2.00980626469933,-0.817858863472462,345.343853486759,4.37623501836883e-77,7.0229819574783e-73,"ENSG00000021488",-2.00980626469933,"down","SLC7A9",9606,11136,"NULL","19","19q13.1","solute carrier family 7 (glycoprotein-associated amino acid transporter light chain, bo,+ system), member 9","protein-coding","SLC7A9","solute carrier family 7 (glycoprotein-associated amino acid transporter light chain, bo,+ system), member 9","O","B(0,+)-type amino acid transporter 1|b(0"
3.06677060589125,4.22910622381484,66.5603619002912,3.393415868856e-16,2.90476398374074e-12,"ENSG00000021826",3.06677060589125,"up","CPS1",9606,1373,"NULL","2","2q35","carbamoyl-phosphate synthase 1, mitochondrial","protein-coding","CPS1","carbamoyl-phosphate synthase 1, mitochondrial","O","carbamoyl-phosphate synthase [ammonia], "
-2.41375646369647,3.673490935173,859.921976606873,5.06433357770648e-189,9.06211850394798e-185,"ENSG00000026036",-2.41375646369647,"down","RTEL1-TNFRSF6B",9606,100533107,"NULL","20","20q13.33","RTEL1-TNFRSF6B readthrough (NMD candidate)","miscRNA","RTEL1-TNFRSF6B","RTEL1-TNFRSF6B readthrough (NMD candidate)","O","NULL"
2.31244850686346,5.90333670023306,152.356159874864,5.29645271014294e-35,6.51834435037292e-31,"ENSG00000027001",2.31244850686346,"up","MIPEP",9606,4285,"RP11-173N17.1","13","13q12","mitochondrial intermediate peptidase","protein-coding","MIPEP","mitochondrial intermediate peptidase","O","NULL"
-2.70425859667497,-0.470379112300539,268.934042731311,1.93745517804043e-60,2.92032618986034e-56,"ENSG00000027644",-2.70425859667497,"down","INSRR",9606,3645,"NULL","1","1q21-q23","insulin receptor-related receptor","protein-coding","INSRR","insulin receptor-related receptor","O","IR-related receptor|insulin receptor-rel"
2.75653711055174,1.07583969629821,178.724376254336,9.2033532580649e-41,1.20913655104457e-36,"ENSG00000035499",2.75653711055174,"up","DEPDC1B",9606,55789,"NULL","5","5q12.1","DEP domain containing 1B","protein-coding","DEPDC1B","DEP domain containing 1B","O","DEP domain-containing protein 1B|HBV X-t"
2.25920467961508,8.87885385401425,510.090258049038,6.06145801167478e-113,1.0419646322069e-108,"ENSG00000039068",2.25920467961508,"up","CDH1",9606,999,"NULL","16","16q22.1","cadherin 1, type 1, E-cadherin (epithelial)","protein-coding","CDH1","cadherin 1, type 1, E-cadherin (epithelial)","O","CAM 120/80|E-Cadherin|cadherin 1, E-cadh"
-3.8705134968291,2.19079448452652,1316.92915404998,2.36754024543045e-288,4.27175286483015e-284,"ENSG00000042062",-3.8705134968291,"down","FAM65C",9606,140876,"NULL","20","20q13.13","family with sequence similarity 65, member C","protein-coding","FAM65C","family with sequence similarity 65, member C","O","protein FAM65C"
6.06194121637319,1.91335557647867,281.819788233083,3.01326453282154e-63,4.60065228871193e-59,"ENSG00000043355",6.06194121637319,"up","ZIC2",9606,7546,"NULL","13","13q32","Zic family member 2","protein-coding","ZIC2","Zic family member 2","O","Zic family member 2 (odd-paired homolog,"
2.38779547734528,6.71693790458664,422.648384768479,6.47140027170651e-94,1.08188869742389e-89,"ENSG00000046604",2.38779547734528,"up","DSG2",9606,1829,"NULL","18","18q12.1","desmoglein 2","protein-coding","DSG2","desmoglein 2","O","HDGC|cadherin family member 5|desmoglein"
3.05359181143044,7.64664673284776,160.455031240005,8.99974797272387e-37,1.13351825716457e-32,"ENSG00000049089",3.05359181143044,"up","COL9A2",9606,1298,"NULL","1","1p33-p32","collagen, type IX, alpha 2","protein-coding","COL9A2","collagen, type IX, alpha 2","O","alpha 2 type IX collagen|collagen IX, al"
2.27082506009163,-0.539283651718277,122.865673771066,1.49216618001849e-28,1.68002990208281e-24,"ENSG00000049249",2.27082506009163,"up","TNFRSF9",9606,3604,"NULL","1","1p36","tumor necrosis factor receptor superfamily, member 9","protein-coding","TNFRSF9","tumor necrosis factor receptor superfamily, member 9","O","4-1BB ligand receptor|CD137 antigen|T ce"
-2.15537288761755,2.39612899989352,336.174425643951,4.34536553304965e-75,6.92694719623444e-71,"ENSG00000050767",-2.15537288761755,"down","COL23A1",9606,91522,"NULL","5","5q35.3","collagen, type XXIII, alpha 1","protein-coding","COL23A1","collagen, type XXIII, alpha 1","O","collagen alpha-1(XXIII) chain|procollage"
2.40975801475411,7.88493424886132,351.822310908422,1.699450388119e-78,2.73832441037615e-74,"ENSG00000052344",2.40975801475411,"up","PRSS8",9606,5652,"NULL","16","16p11.2","protease, serine, 8","protein-coding","PRSS8","protease, serine, 8","O","channel-activating protease 1|prostasin|"
-2.00819772870222,3.31768078333404,145.413682494985,1.74389585971968e-33,2.10680058812734e-29,"ENSG00000054938",-2.00819772870222,"down","CHRDL2",9606,25884,"UNQ765/PRO1557","11","11q14","chordin-like 2","protein-coding","CHRDL2","chordin-like 2","O","BNF-1|breast tumor novel factor 1|chordi"
-2.16818716998669,3.9610615258207,900.535408313138,7.50636086788071e-198,1.34483961308951e-193,"ENSG00000056558",-2.16818716998669,"down","TRAF1",9606,7185,"NULL","9","9q33-q34","TNF receptor-associated factor 1","protein-coding","TRAF1","TNF receptor-associated factor 1","O","Epstein-Bar virus-induced protein 6"
-2.11041250535567,1.61092030480485,81.0859862693792,2.16107017784902e-19,2.03122958439952e-15,"ENSG00000057149",-2.11041250535567,"down","SERPINB3",9606,6317,"NULL","18","18q21.3","serpin peptidase inhibitor, clade B (ovalbumin), member 3","protein-coding","SERPINB3","serpin peptidase inhibitor, clade B (ovalbumin), member 3","O","protein T4-A|serine (or cysteine) protei"
2.37297569288738,2.02001136758919,47.6063041737272,5.21006693907414e-12,3.80803792576929e-08,"ENSG00000060718",2.37297569288738,"up","COL11A1",9606,1301,"NULL","1","1p21","collagen, type XI, alpha 1","protein-coding","COL11A1","collagen, type XI, alpha 1","O","collagen XI, alpha-1 polypeptide|collage"
-2.55778731346376,1.15425702492499,808.378614807599,8.13600512950841e-178,1.45130059500171e-173,"ENSG00000063127",-2.55778731346376,"down","SLC6A16",9606,28968,"NULL","19","19q13.33","solute carrier family 6, member 16","protein-coding","SLC6A16","solute carrier family 6, member 16","O","orphan sodium- and chloride-dependent ne"
-2.64896194426744,3.31582656829959,241.348076623211,1.9987938722186e-54,2.91284230998417e-50,"ENSG00000064205",-2.64896194426744,"down","WISP2",9606,8839,"RP11-445H22.2","20","20q13.12","WNT1 inducible signaling pathway protein 2","protein-coding","WISP2","WNT1 inducible signaling pathway protein 2","O","CCN family member 5|WISP-2|WNT1-inducibl"
2.32044132314631,0.640882483458561,122.879112641234,1.48209349340538e-28,1.66883727357446e-24,"ENSG00000065328",2.32044132314631,"up","MCM10",9606,55388,"PRO2249","10","10p13","minichromosome maintenance complex component 10","protein-coding","MCM10","minichromosome maintenance complex component 10","O","MCM10 minichromosome maintenance deficie"
2.00777830555828,6.41587168151315,514.542312915708,6.51547276216112e-114,1.12137801709555e-109,"ENSG00000065485",2.00777830555828,"up","PDIA5",9606,10954,"NULL","3","3q21.1","protein disulfide isomerase family A, member 5","protein-coding","PDIA5","protein disulfide isomerase family A, member 5","O","protein disulfide isomerase-associated 5"
2.62099826824196,2.15599466641854,138.722910085476,5.06398759042202e-32,5.99272291450542e-28,"ENSG00000066279",2.62099826824196,"up","ASPM",9606,259266,"RP11-32D17.1","1","1q31","asp (abnormal spindle) homolog, microcephaly associated (Drosophila)","protein-coding","ASPM","asp (abnormal spindle) homolog, microcephaly associated (Drosophila)","O","abnormal spindle-like microcephaly-assoc"
-2.9857897916247,3.28255887437861,1093.34299616589,9.24167100114976e-240,1.66497944756714e-235,"ENSG00000067445",-2.9857897916247,"down","TRO",9606,7216,"RP6-14C6.1","X","Xp11.22-p11.21","trophinin","protein-coding","TRO","trophinin","O","MAGE superfamily protein|MAGE-D3 antigen"
2.36344461044547,1.43829309818478,176.850788395516,2.36077106296794e-40,3.08836070457465e-36,"ENSG00000068489",2.36344461044547,"up","PRR11",9606,55771,"NULL","17","17q22","proline rich 11","protein-coding","PRR11","proline rich 11","O","proline-rich protein 11|transcription re"
-2.20900481474433,3.58533888465438,549.451068315046,1.65731544304916e-121,2.87593948832322e-117,"ENSG00000068831",-2.20900481474433,"down","RASGRP2",9606,10235,"NULL","11","11q13","RAS guanyl releasing protein 2 (calcium and DAG-regulated)","protein-coding","RASGRP2","RAS guanyl releasing protein 2 (calcium and DAG-regulated)","O","F25B3.3 kinase-like protein|RAS guanyl n"
6.13913545981906,1.88300568147623,151.826429686343,6.91450720409022e-35,8.49378064950442e-31,"ENSG00000069206",6.13913545981906,"up","ADAM7",9606,8756,"NULL","8","8p21.2","ADAM metallopeptidase domain 7","protein-coding","ADAM7","ADAM metallopeptidase domain 7","O","a disintegrin and metalloproteinase doma"
-2.47699883220613,-0.896121005633653,432.203629614154,5.38605849824084e-96,9.0394219775976e-92,"ENSG00000069696",-2.47699883220613,"down","DRD4",9606,1815,"NULL","11","11p15.5","dopamine receptor D4","protein-coding","DRD4","dopamine receptor D4","O","D(2C) dopamine receptor|D(4) dopamine re"
2.0648037119346,6.89578192189906,290.565402566358,3.74421363861342e-65,5.75972384027903e-61,"ENSG00000070081",2.0648037119346,"up","NUCB2",9606,4925,"NULL","11","11p15.1","nucleobindin 2","protein-coding","NUCB2","nucleobindin 2","O","DNA-binding protein NEFA|gastric cancer "
-2.27029911075139,5.18982442761645,913.933083756311,9.18251000115797e-201,1.64587309260755e-196,"ENSG00000070404",-2.27029911075139,"down","FSTL3",9606,10272,"UNQ674/PRO1308","19","19p13","follistatin-like 3 (secreted glycoprotein)","protein-coding","FSTL3","follistatin-like 3 (secreted glycoprotein)","O","follistatin-like protein 3|follistatin-r"
2.55869712907599,4.83813926809589,187.376602488454,1.18845436181331e-42,1.58896348174439e-38,"ENSG00000070526",2.55869712907599,"up","ST6GALNAC1",9606,55808,"UNQ543/PRO848","17","17q25.1","ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 1","protein-coding","ST6GALNAC1","ST6 (alpha-N-acetyl-neuraminyl-2,3-beta-galactosyl-1,3)-N-acetylgalactosaminide alpha-2,6-sialyltransferase 1","O","GalNAc alpha-2, 6-sialyltransferase I, l"
2.35478644746549,-0.73444464140524,88.7578974323445,4.46212481660253e-21,4.34655578385252e-17,"ENSG00000070886",2.35478644746549,"up","EPHA8",9606,2046,"RP1-61A9.3","1","1p36.12","EPH receptor A8","protein-coding","EPHA8","EPH receptor A8","O","EPH- and ELK-related kinase|EPH- and ELK"
2.11842626508642,2.14182166953901,193.5266605216,5.40223468986696e-44,7.30760286498304e-40,"ENSG00000071539",2.11842626508642,"up","TRIP13",9606,9319,"NULL","5","5p15.33","thyroid hormone receptor interactor 13","protein-coding","TRIP13","thyroid hormone receptor interactor 13","O","16E1-BP|HPV16 E1 protein binding protein"
-3.4292738264139,1.8742948586798,481.399284203893,1.05989652413631e-106,1.80903138739585e-102,"ENSG00000071991",-3.4292738264139,"down","CDH19",9606,28513,"UNQ478/PRO941","18","18q22.1","cadherin 19, type 2","protein-coding","CDH19","cadherin 19, type 2","O","cadherin-19"
2.45273673754169,10.3459039939591,283.834512614745,1.09650170250108e-63,1.67655110312415e-59,"ENSG00000072042",2.45273673754169,"up","RDH11",9606,51109,"CGI-82","14","14q24.1","retinol dehydrogenase 11 (all-trans/9-cis/11-cis)","protein-coding","RDH11","retinol dehydrogenase 11 (all-trans/9-cis/11-cis)","O","HCV core-binding protein HCBP12|androgen"
-3.31425578549496,5.83414525807413,1073.47482718445,1.92328455507928e-235,3.46402781215329e-231,"ENSG00000072195",-3.31425578549496,"down","SPEG",9606,10290,"NULL","2","2q35","SPEG complex locus","protein-coding","SPEG","SPEG complex locus","O","aortic preferentially expressed gene 1|a"
3.03290445581588,2.19067256014105,215.177592236989,1.01935555149612e-48,1.43321390540354e-44,"ENSG00000072571",3.03290445581588,"up","HMMR",9606,3161,"NULL","5","5q33.2-qter","hyaluronan-mediated motility receptor (RHAMM)","protein-coding","HMMR","hyaluronan-mediated motility receptor (RHAMM)","O","hyaluronan mediated motility receptor|in"
2.53606242738803,2.04435620429789,122.365260038666,1.92022875799684e-28,2.15660891810625e-24,"ENSG00000075218",2.53606242738803,"up","GTSE1",9606,51512,"RP5-1163J1.2","22","22q13.2-q13.3","G-2 and S-phase expressed 1","protein-coding","GTSE1","G-2 and S-phase expressed 1","O","G2 and S phase-expressed protein 1|prote"
4.86393843555194,2.51121302878865,122.503919017274,1.79061201709327e-28,2.01228978480942e-24,"ENSG00000075673",4.86393843555194,"up","ATP12A",9606,479,"NULL","13","13q12.12|13q12.1-q12.3","ATPase, H+/K+ transporting, nongastric, alpha polypeptide","protein-coding","ATP12A","ATPase, H+/K+ transporting, nongastric, alpha polypeptide","O","ATPase, Na+/K+ transporting, alpha polyp"
-2.56341537620663,3.96418258447404,647.353484085598,8.4077157675776e-143,1.48085097814344e-138,"ENSG00000075826",-2.56341537620663,"down","SEC31B",9606,25956,"NULL","10","10q24.31","SEC31 homolog B (S. cerevisiae)","protein-coding","SEC31B","SEC31 homolog B (S. cerevisiae)","O","SEC31-like 2|SEC31-like protein 2|SEC31-"
2.1355078008815,8.45998119761128,451.335156987006,3.69444685735654e-100,6.24398463361829e-96,"ENSG00000076554",2.1355078008815,"up","TPD52",9606,7163,"NULL","8","8q21","tumor protein D52","protein-coding","TPD52","tumor protein D52","O","prostate and colon associated protein|pr"
-2.15012777014397,1.48635455305426,317.70305239547,4.5838638441273e-71,7.20354203104605e-67,"ENSG00000077616",-2.15012777014397,"down","NAALAD2",9606,10003,"NULL","11","11q14.3-q21","N-acetylated alpha-linked acidic dipeptidase 2","protein-coding","NAALAD2","N-acetylated alpha-linked acidic dipeptidase 2","O","N-acetylated alpha-linked acidic dipepti"
-2.68393694093505,1.08492668908436,415.098491323036,2.84663872546595e-92,4.74164612500863e-88,"ENSG00000078549",-2.68393694093505,"down","ADCYAP1R1",9606,117,"NULL","7","7p14","adenylate cyclase activating polypeptide 1 (pituitary) receptor type I","protein-coding","ADCYAP1R1","adenylate cyclase activating polypeptide 1 (pituitary) receptor type I","O","PACAP receptor 1|PACAP type I receptor|P"
3.02746603624385,3.18237117323193,133.077807759029,8.69368983798346e-31,1.01220630783641e-26,"ENSG00000078898",3.02746603624385,"up","BPIFB2",9606,80341,"RP4-726C3.7","20","20q11.21","BPI fold containing family B, member 2","protein-coding","BPIFB2","BPI fold containing family B, member 2","O","BPI fold-containing family B member 2|BP"
2.27065133006933,1.47477627557654,56.4994247838115,5.62148175194701e-14,4.45671073294359e-10,"ENSG00000079112",2.27065133006933,"up","CDH17",9606,1015,"NULL","8","8q22.1","cadherin 17, LI cadherin (liver-intestine)","protein-coding","CDH17","cadherin 17, LI cadherin (liver-intestine)","O","HPT-1 cadherin|LI cadherin|LI-cadherin|c"
3.02646732676707,2.87529228540297,133.090261351892,8.63932582043535e-31,1.00596309853149e-26,"ENSG00000079689",3.02646732676707,"up","SCGN",9606,10590,"NULL","6","6p22.3-p22.1","secretagogin, EF-hand calcium binding protein","protein-coding","SCGN","secretagogin, EF-hand calcium binding protein","O","secretagogin"
2.24678894377796,2.71615242386957,217.428541567001,3.29078060392425e-49,4.64296235407672e-45,"ENSG00000079841",2.24678894377796,"up","RIMS1",9606,22999,"RP5-1046G13.1","6","6q12-q13","regulating synaptic membrane exocytosis 1","protein-coding","RIMS1","regulating synaptic membrane exocytosis 1","O","RAB3-interacting protein 2|rab-3-interac"
2.2222602154837,1.680779769917,119.513156923277,8.08572760033628e-28,8.98890337329385e-24,"ENSG00000080224",2.2222602154837,"up","EPHA6",9606,285220,"UNQ6114","3","3q11.2","EPH receptor A6","protein-coding","EPHA6","EPH receptor A6","O","EPH homology kinase 2|EPH-like kinase 12"
2.99505338251063,8.1076052177564,227.417249961387,2.18077498048128e-51,3.11850822208823e-47,"ENSG00000080493",2.99505338251063,"up","SLC4A4",9606,8671,"NULL","4","4q21","solute carrier family 4, sodium bicarbonate cotransporter, member 4","protein-coding","SLC4A4","solute carrier family 4, sodium bicarbonate cotransporter, member 4","O","Na(+)/HCO3(-) cotransporter|electrogenic"
-3.01830084011046,4.20299188886276,856.941490256342,2.2515359424936e-188,4.02754749393255e-184,"ENSG00000080573",-3.01830084011046,"down","COL5A3",9606,50509,"NULL","19","19p13.2","collagen, type V, alpha 3","protein-coding","COL5A3","collagen, type V, alpha 3","O","collagen alpha-3(V) chain|pro-(alpha)3(V"
2.57909591188693,5.154001948179,209.246572268258,2.00559738752711e-47,2.79179156343774e-43,"ENSG00000080709",2.57909591188693,"up","KCNN2",9606,3781,"NULL","5","5q22.3","potassium intermediate/small conductance calcium-activated channel, subfamily N, member 2","protein-coding","KCNN2","potassium intermediate/small conductance calcium-activated channel, subfamily N, member 2","O","apamin-sensitive small-conductance Ca2+-"
2.81721898271016,2.42649474311609,161.859323139518,4.44040754418726e-37,5.61533938037921e-33,"ENSG00000081138",2.81721898271016,"up","CDH7",9606,1005,"NULL","18","18q22.1","cadherin 7, type 2","protein-coding","CDH7","cadherin 7, type 2","O","cadherin-7"
3.25092545405631,1.7417338203528,103.073293847421,3.22975643802339e-24,3.37348059951543e-20,"ENSG00000081842",3.25092545405631,"up","PCDHA6",9606,56142,"NULL","5","5q31","protocadherin alpha 6","protein-coding","PCDHA6","protocadherin alpha 6","O","KIAA0345-like 8|PCDH-alpha-6|protocadher"
-2.21542543315824,4.97181873643537,855.441423796571,4.77082779227618e-188,8.5335796720444e-184,"ENSG00000082014",-2.21542543315824,"down","SMARCD3",9606,6604,"NULL","7","7q35-q36","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3","protein-coding","SMARCD3","SWI/SNF related, matrix associated, actin dependent regulator of chromatin, subfamily d, member 3","O","60 kDa BRG-1/Brm-associated factor subun"
-2.15736752207934,4.07467589826876,763.67526354081,4.26522944447663e-168,7.59082884233506e-164,"ENSG00000082512",-2.15736752207934,"down","TRAF5",9606,7188,"RP11-318L16.2","1","1q32","TNF receptor-associated factor 5","protein-coding","TRAF5","TNF receptor-associated factor 5","O","RING finger protein 84"
2.71029943761552,3.18434089709961,117.939218717605,1.78783572149501e-27,1.97341306938619e-23,"ENSG00000082556",2.71029943761552,"up","OPRK1",9606,4986,"NULL","8","8q11.2","opioid receptor, kappa 1","protein-coding","OPRK1","opioid receptor, kappa 1","O","K-OR-1|KOR-1|Opiate receptor, kappa-1|ka"
4.22449297733767,2.40694313448466,143.663072205676,4.20974323357296e-33,5.05842746946126e-29,"ENSG00000084453",4.22449297733767,"up","SLCO1A2",9606,6579,"NULL","12","12p12","solute carrier organic anion transporter family, member 1A2","protein-coding","SLCO1A2","solute carrier organic anion transporter family, member 1A2","O","OATP-1|organic anion transporting polype"
4.56912599768843,4.39115361949482,262.746237628948,4.32427965096661e-59,6.47387906546211e-55,"ENSG00000084628",4.56912599768843,"up","NKAIN1",9606,79570,"NULL","1","1p35.2","Na+/K+ transporting ATPase interacting 1","protein-coding","NKAIN1","Na+/K+ transporting ATPase interacting 1","O","Na(+)/K(+)-transporting ATPase subunit b"
-2.69572001573431,6.84192992546251,1148.90928203097,7.74353576947434e-252,1.39592719316314e-247,"ENSG00000084636",-2.69572001573431,"down","COL16A1",9606,1307,"FP1572","1","1p35-p34","collagen, type XVI, alpha 1","protein-coding","COL16A1","collagen, type XVI, alpha 1","O","alpha 1 type XVI collagen|collagen XVI, "
2.64675850169664,9.10468879618921,183.869602330151,6.92751647457526e-42,9.18657959693425e-38,"ENSG00000086205",2.64675850169664,"up","FOLH1",9606,2346,"GIG27","11","11p11.2","folate hydrolase (prostate-specific membrane antigen) 1","protein-coding","FOLH1","folate hydrolase (prostate-specific membrane antigen) 1","O","N-acetylated alpha-linked acidic dipepti"
3.09747608891707,3.62434560094082,219.512841461289,1.15516976648665e-49,1.63583590632175e-45,"ENSG00000088325",3.09747608891707,"up","TPX2",9606,22974,"RP11-243J16.10-002","20","20q11.2","TPX2, microtubule-associated, homolog (Xenopus laevis)","protein-coding","TPX2","TPX2, microtubule-associated, homolog (Xenopus laevis)","O","TPX2, microtubule-associated protein hom"
-3.45395847442589,2.53581554582393,677.458226691075,2.38602669956474e-149,4.21754079415063e-145,"ENSG00000088340",-3.45395847442589,"down","FER1L4",9606,80307,"RP3-477O4.7","20","20q11.22","fer-1-like 4 (C. elegans) pseudogene","pseudo","FER1L4","fer-1-like 4 (C. elegans) pseudogene","O","NULL"
3.05346142663527,3.22992960886383,200.551898602185,1.58269080650252e-45,2.1697108266343e-41,"ENSG00000089685",3.05346142663527,"up","BIRC5",9606,332,"NULL","17","17q25","baculoviral IAP repeat containing 5","protein-coding","BIRC5","baculoviral IAP repeat containing 5","O","apoptosis inhibitor 4|apoptosis inhibito"
-2.10808203900079,3.408272769495,593.347413639143,4.68600617033753e-131,8.19769919438848e-127,"ENSG00000090376",-2.10808203900079,"down","IRAK3",9606,11213,"NULL","12","12q14.3","interleukin-1 receptor-associated kinase 3","protein-coding","IRAK3","interleukin-1 receptor-associated kinase 3","O","IL-1 receptor-associated kinase M"
2.39330141546376,5.77367125825337,159.25392201226,1.64687145023283e-36,2.0668236700422e-32,"ENSG00000090382",2.39330141546376,"up","LYZ",9606,4069,"NULL","12","12q15","lysozyme","protein-coding","LYZ","lysozyme","O","1,4-beta-N-acetylmuramidase C|lysozyme C"
5.550550626491,3.50018286429724,211.692589919475,5.86945193014465e-48,8.2049068531492e-44,"ENSG00000090402",5.550550626491,"up","SI",9606,6476,"NULL","3","3q25.2-q26.2","sucrase-isomaltase (alpha-glucosidase)","protein-coding","SI","sucrase-isomaltase (alpha-glucosidase)","O","oligosaccharide alpha-1,6-glucosidase|su"
3.40973405994842,2.56570857902116,221.383302325326,4.51496389633618e-50,6.4089912508492e-46,"ENSG00000090889",3.40973405994842,"up","KIF4A",9606,24137,"NULL","X","Xq13.1","kinesin family member 4A","protein-coding","KIF4A","kinesin family member 4A","O","chromokinesin-A|chromosome-associated ki"
-2.02378119563933,3.58565314359175,996.319045328445,1.13337657987873e-218,2.03758441530598e-214,"ENSG00000090975",-2.02378119563933,"down","PITPNM2",9606,57605,"NULL","12","12q24.31","phosphatidylinositol transfer protein, membrane-associated 2","protein-coding","PITPNM2","phosphatidylinositol transfer protein, membrane-associated 2","O","PITPnm 2|PYK2 N-terminal domain-interact"
