"log2FoldChange","logCPM","LR","pvalue","padj","identifier","value","up_down","gene","tax_id","GeneID","LocusTag","chromosome","map_location","description","type","Symbol_autho","name","status","other"
-2.01353335815394,3.96192637081018,153.154055516116,3.54490341423663e-35,5.58251389673985e-31,"ENSG00000033122",-2.01353335815394,"down","LRRC7",9606,57554,"NULL","1","1p31.1","leucine rich repeat containing 7","protein-coding","LRRC7","leucine rich repeat containing 7","O","densin-180|leucine-rich repeat-containin"
2.37287247690245,0.858210415793675,106.228146918277,6.57165794158817e-25,9.50196021774233e-21,"ENSG00000035499",2.37287247690245,"up","DEPDC1B",9606,55789,"NULL","5","5q12.1","DEP domain containing 1B","protein-coding","DEPDC1B","DEP domain containing 1B","O","DEP domain-containing protein 1B|HBV X-t"
3.9381041398281,7.45018559133551,226.791744199794,2.98559319940305e-51,4.97847666000459e-47,"ENSG00000041982",3.9381041398281,"up","TNC",9606,3371,"NULL","9","9q33","tenascin C","protein-coding","TNC","tenascin C","O","GP 150-225|cytotactin|glioma-associated-"
-2.7255809186015,1.64824274347825,258.259778916116,4.11005459356351e-58,6.92914103928872e-54,"ENSG00000042832",-2.7255809186015,"down","TG",9606,7038,"NULL","8","8q24","thyroglobulin","protein-coding","TG","thyroglobulin","O","NULL"
-3.39497222026496,0.28122819909618,202.223681336606,6.83263037760128e-46,1.12553920210226e-41,"ENSG00000048545",-3.39497222026496,"down","GUCA1A",9606,2978,"RP1-139D8.2","6","6p21.1","guanylate cyclase activator 1A (retina)","protein-coding","GUCA1A","guanylate cyclase activator 1A (retina)","O","GCAP 1|cone dystrophy 3|guanylate cyclas"
-2.70527099747937,1.80856540337824,152.20067177405,5.72753582697264e-35,9.00425907358369e-31,"ENSG00000050628",-2.70527099747937,"down","PTGER3",9606,5733,"RP5-952N6.2","1","1p31.2","prostaglandin E receptor 3 (subtype EP3)","protein-coding","PTGER3","prostaglandin E receptor 3 (subtype EP3)","O","PGE receptor, EP3 subtype|PGE2 receptor "
3.13004567846289,0.850244534504917,189.880400553627,3.3762691473276e-43,5.52020005588063e-39,"ENSG00000051180",3.13004567846289,"up","RAD51",9606,5888,"NULL","15","15q15.1","RAD51 homolog (S. cerevisiae)","protein-coding","RAD51","RAD51 homolog (S. cerevisiae)","O","BRCA1/BRCA2-containing complex, subunit "
-2.42038217624819,6.11465040185683,102.698004707081,3.90337386649949e-24,5.59587677501367e-20,"ENSG00000053438",-2.42038217624819,"down","NNAT",9606,4826,"NULL","20","20q11.2-q12","neuronatin","protein-coding","NNAT","neuronatin","O","NULL"
-2.0538045693563,2.61129773097559,202.973515543989,4.68778367298707e-46,7.72546749308268e-42,"ENSG00000053747",-2.0538045693563,"down","LAMA3",9606,3909,"NULL","18","18q11.2","laminin, alpha 3","protein-coding","LAMA3","laminin, alpha 3","O","BM600 150kD subunit|epiligrin 170 kda su"
-2.4876832714207,7.77068667307889,260.381996867302,1.41660959000821e-58,2.38967871738485e-54,"ENSG00000059915",-2.4876832714207,"down","PSD",9606,5662,"RP11-18I14.2","10","10q24","pleckstrin and Sec7 domain containing","protein-coding","PSD","pleckstrin and Sec7 domain containing","O","PH and SEC7 domain-containing protein 1|"
-2.23674600844272,7.30200822367014,213.658029079033,2.18685265232519e-48,3.62558301228992e-44,"ENSG00000063180",-2.23674600844272,"down","CA11",9606,770,"UNQ211/PRO237","19","19q13.3","carbonic anhydrase XI","protein-coding","CA11","carbonic anhydrase XI","O","CA-RP II|CA-XI|CARP XI|CARP-2|carbonic a"
-2.38344963183375,2.05484377146813,256.188063208294,1.16265413658003e-57,1.95953728179198e-53,"ENSG00000064270",-2.38344963183375,"down","ATP2C2",9606,9914,"NULL","16","16q24.1","ATPase, Ca++ transporting, type 2C, member 2","protein-coding","ATP2C2","ATPase, Ca++ transporting, type 2C, member 2","O","ATPase 2C2|calcium-transporting ATPase t"
2.14393401853052,4.41797700345137,56.6419493879454,5.22844714762973e-14,6.16590772119974e-10,"ENSG00000064300",2.14393401853052,"up","NGFR",9606,4804,"NULL","17","17q21-q22","nerve growth factor receptor","protein-coding","NGFR","nerve growth factor receptor","O","NGF receptor|TNFR superfamily, member 16"
2.18249518650402,4.78874338737308,207.715225667646,4.32864039463652e-47,7.14961533982114e-43,"ENSG00000064692",2.18249518650402,"up","SNCAIP",9606,9627,"NULL","5","5q23.2","synuclein, alpha interacting protein","protein-coding","SNCAIP","synuclein, alpha interacting protein","O","alpha-synuclein-interacting protein|synp"
-3.21863618345958,8.6288778643269,305.853375839898,1.74806751803794e-68,2.97748340347402e-64,"ENSG00000064787",-3.21863618345958,"down","BCAS1",9606,8537,"NULL","20","20q13.2","breast carcinoma amplified sequence 1","protein-coding","BCAS1","breast carcinoma amplified sequence 1","O","amplified and overexpressed in breast ca"
2.71998281568912,6.17736244581687,223.135845860091,1.8723934782958e-50,3.11828409875383e-46,"ENSG00000064989",2.71998281568912,"up","CALCRL",9606,10203,"NULL","2","2q32.1","calcitonin receptor-like","protein-coding","CALCRL","calcitonin receptor-like","O","CGRP type 1 receptor|calcitonin gene-rel"
2.36579887902783,6.24833428765124,303.410200659675,5.95411546158515e-68,1.01356907502564e-63,"ENSG00000065320",2.36579887902783,"up","NTN1",9606,9423,"NULL","17","17p13-p12","netrin 1","protein-coding","NTN1","netrin 1","O","epididymis tissue protein Li 131P|netrin"
4.55799051995363,1.53495209047239,182.888596472635,1.13435659454132e-41,1.84321603047019e-37,"ENSG00000065328",4.55799051995363,"up","MCM10",9606,55388,"PRO2249","10","10p13","minichromosome maintenance complex component 10","protein-coding","MCM10","minichromosome maintenance complex component 10","O","MCM10 minichromosome maintenance deficie"
2.59995111453203,6.16092839737209,201.725836864656,8.77452368624552e-46,1.44498856065091e-41,"ENSG00000065911",2.59995111453203,"up","MTHFD2",9606,10797,"NULL","2","2p13.1","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase","protein-coding","MTHFD2","methylenetetrahydrofolate dehydrogenase (NADP+ dependent) 2, methenyltetrahydrofolate cyclohydrolase","O","NAD-dependent methylene tetrahydrofolate"
4.35402568225376,2.32581607938282,164.196573139629,1.37031158873724e-37,2.1861951086714e-33,"ENSG00000066279",4.35402568225376,"up","ASPM",9606,259266,"RP11-32D17.1","1","1q31","asp (abnormal spindle) homolog, microcephaly associated (Drosophila)","protein-coding","ASPM","asp (abnormal spindle) homolog, microcephaly associated (Drosophila)","O","abnormal spindle-like microcephaly-assoc"
-2.17344491490303,0.397775778381027,203.759138333408,3.15893677812379e-46,5.20813906609269e-42,"ENSG00000070388",-2.17344491490303,"down","FGF22",9606,27006,"UNQ2500/PRO5800","19","19p13.3","fibroblast growth factor 22","protein-coding","FGF22","fibroblast growth factor 22","O","FGF-22"
-2.65537347289708,1.17779828391492,87.9421053560543,6.73985837608072e-21,9.22147423015365e-17,"ENSG00000070729",-2.65537347289708,"down","CNGB1",9606,1258,"NULL","16","16q13","cyclic nucleotide gated channel beta 1","protein-coding","CNGB1","cyclic nucleotide gated channel beta 1","O","CNG channel beta-1|CNG-4|cyclic nucleoti"
-2.36631862383577,8.56569176689032,82.9915198802419,8.24061518463752e-20,1.10819793003005e-15,"ENSG00000070808",-2.36631862383577,"down","CAMK2A",9606,815,"NULL","5","5q32","calcium/calmodulin-dependent protein kinase II alpha","protein-coding","CAMK2A","calcium/calmodulin-dependent protein kinase II alpha","O","CaM kinase II alpha subunit|CaM-kinase I"
2.30374946383587,6.21303960412076,107.913448222018,2.80775684845549e-25,4.07714371964222e-21,"ENSG00000072182",2.30374946383587,"up","ASIC4",9606,55515,"NULL","2","2q35","acid-sensing (proton-gated) ion channel family member 4","protein-coding","ASIC4","acid-sensing (proton-gated) ion channel family member 4","O","acid-sensing ion channel 4|amiloride-sen"
2.3121473759133,1.21822464943396,103.667669589099,2.3926390996998e-24,3.43846165017858e-20,"ENSG00000072571",2.3121473759133,"up","HMMR",9606,3161,"NULL","5","5q33.2-qter","hyaluronan-mediated motility receptor (RHAMM)","protein-coding","HMMR","hyaluronan-mediated motility receptor (RHAMM)","O","hyaluronan mediated motility receptor|in"
2.29418869906981,4.40711592046077,205.318766767204,1.44288578687284e-46,2.38032868260413e-42,"ENSG00000073111",2.29418869906981,"up","MCM2",9606,4171,"NULL","3","3q21","minichromosome maintenance complex component 2","protein-coding","MCM2","minichromosome maintenance complex component 2","O","DNA replication licensing factor MCM2|MC"
4.3197577791128,1.89612204883429,230.691726414234,4.21201155382533e-52,7.03785010528675e-48,"ENSG00000075218",4.3197577791128,"up","GTSE1",9606,51512,"RP5-1163J1.2","22","22q13.2-q13.3","G-2 and S-phase expressed 1","protein-coding","GTSE1","G-2 and S-phase expressed 1","O","G2 and S phase-expressed protein 1|prote"
2.54511096619177,5.87881567626951,150.22215442203,1.55025197832911e-34,2.43172525320704e-30,"ENSG00000077279",2.54511096619177,"up","DCX",9606,1641,"RP5-914P14.1","X","Xq22.3-q23","doublecortin","protein-coding","DCX","doublecortin","O","doublecortex|doublin|lis-X|lissencephali"
-2.2150271803717,2.35208477398043,239.355239010442,5.43616927050649e-54,9.11754310049348e-50,"ENSG00000077616",-2.2150271803717,"down","NAALAD2",9606,10003,"NULL","11","11q14.3-q21","N-acetylated alpha-linked acidic dipeptidase 2","protein-coding","NAALAD2","N-acetylated alpha-linked acidic dipeptidase 2","O","N-acetylated alpha-linked acidic dipepti"
-3.02576745011213,8.37014698081807,603.732355948767,2.58217738661588e-133,4.45270668548043e-129,"ENSG00000078804",-3.02576745011213,"down","TP53INP2",9606,58476,"RP5-1181N3.1","20","20q11.22","tumor protein p53 inducible nuclear protein 2","protein-coding","TP53INP2","tumor protein p53 inducible nuclear protein 2","O","PIG-U|diabetes and obesity regulated|dia"
-2.27058494210721,5.74342559393115,481.894078055583,8.27176505276961e-107,1.42423250678587e-102,"ENSG00000079337",-2.27058494210721,"down","RAPGEF3",9606,10411,"NULL","12","12q13.1","Rap guanine nucleotide exchange factor (GEF) 3","protein-coding","RAPGEF3","Rap guanine nucleotide exchange factor (GEF) 3","O","9330170P05Rik|EPAC 1|Rap1 guanine-nucleo"
-2.36722682853792,5.15783540238862,171.628049657222,3.26282571690081e-39,5.24956029592172e-35,"ENSG00000079841",-2.36722682853792,"down","RIMS1",9606,22999,"RP5-1046G13.1","6","6q12-q13","regulating synaptic membrane exocytosis 1","protein-coding","RIMS1","regulating synaptic membrane exocytosis 1","O","RAB3-interacting protein 2|rab-3-interac"
4.70381639458825,1.75383958353059,212.653321255062,3.62245660723746e-48,6.00385958083537e-44,"ENSG00000080986",4.70381639458825,"up","NDC80",9606,10403,"NULL","18","18p11.32","NDC80 kinetochore complex component","protein-coding","NDC80","NDC80 kinetochore complex component","O","NDC80 homolog, kinetochore complex compo"
-2.29634513420889,6.87202193586773,234.470328169744,6.31652730974311e-53,1.05744983692409e-48,"ENSG00000084453",-2.29634513420889,"down","SLCO1A2",9606,6579,"NULL","12","12p12","solute carrier organic anion transporter family, member 1A2","protein-coding","SLCO1A2","solute carrier organic anion transporter family, member 1A2","O","OATP-1|organic anion transporting polype"
2.42955147361081,0.647379038231179,113.071537219016,2.08128534825108e-26,3.05491063416293e-22,"ENSG00000085840",2.42955147361081,"up","ORC1",9606,4998,"NULL","1","1p32","origin recognition complex, subunit 1","protein-coding","ORC1","origin recognition complex, subunit 1","O","origin recognition complex subunit 1|ori"
-2.42651623814823,-0.123219006521998,192.244573836166,1.0289725696345e-43,1.68473678826257e-39,"ENSG00000086506",-2.42651623814823,"down","HBQ1",9606,3049,"NULL","16","16p13.3","hemoglobin, theta 1","protein-coding","HBQ1","hemoglobin, theta 1","O","hemoglobin subunit theta-1|hemoglobin th"
2.75610618826796,5.2939348681864,228.042127743961,1.59341774964561e-51,2.65925488238356e-47,"ENSG00000087245",2.75610618826796,"up","MMP2",9606,4313,"NULL","16","16q13-q21","matrix metallopeptidase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)","protein-coding","MMP2","matrix metallopeptidase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)","O","72 kDa gelatinase|72 kDa type IV collage"
3.65341702491673,3.89862375265374,222.67288673233,2.36251437878847e-50,3.93382269212068e-46,"ENSG00000088325",3.65341702491673,"up","TPX2",9606,22974,"RP11-243J16.10-002","20","20q11.2","TPX2, microtubule-associated, homolog (Xenopus laevis)","protein-coding","TPX2","TPX2, microtubule-associated, homolog (Xenopus laevis)","O","TPX2, microtubule-associated protein hom"
-2.80620190267337,0.0600210256925023,371.410424331716,9.22789341012924e-83,1.58212232516666e-78,"ENSG00000088340",-2.80620190267337,"down","FER1L4",9606,80307,"RP3-477O4.7","20","20q11.22","fer-1-like 4 (C. elegans) pseudogene","pseudo","FER1L4","fer-1-like 4 (C. elegans) pseudogene","O","NULL"
5.1243422783448,5.27523982052062,410.262466390581,3.21361852823987e-91,5.52035390781045e-87,"ENSG00000088882",5.1243422783448,"up","CPXM1",9606,56265,"UNQ3015/PRO9782","20","20p13","carboxypeptidase X (M14 family), member 1","protein-coding","CPXM1","carboxypeptidase X (M14 family), member 1","O","carboxypeptidase-like protein X1|metallo"
4.86982556141699,1.54682721124978,92.4064534823934,7.05835509553598e-22,9.81958360890966e-18,"ENSG00000089116",4.86982556141699,"up","LHX5",9606,64211,"NULL","12","12q24","LIM homeobox 5","protein-coding","LHX5","LIM homeobox 5","O","LIM homeobox protein 5|LIM/homeobox prot"
3.4235230530468,0.960449973395491,57.0535808536719,4.24098488970363e-14,5.01835741998631e-10,"ENSG00000089225",3.4235230530468,"up","TBX5",9606,6910,"NULL","12","12q24.1","T-box 5","protein-coding","TBX5","T-box 5","O","T-box protein 5|T-box transcription fact"
3.93045831742182,3.12185220813172,163.590676044852,1.85858091711776e-37,2.96202040761058e-33,"ENSG00000089685",3.93045831742182,"up","BIRC5",9606,332,"NULL","17","17q25","baculoviral IAP repeat containing 5","protein-coding","BIRC5","baculoviral IAP repeat containing 5","O","apoptosis inhibitor 4|apoptosis inhibito"
2.58710559728402,2.54613136149979,108.224865985266,2.39950313793363e-25,3.48695796004515e-21,"ENSG00000090889",2.58710559728402,"up","KIF4A",9606,24137,"NULL","X","Xq13.1","kinesin family member 4A","protein-coding","KIF4A","kinesin family member 4A","O","chromokinesin-A|chromosome-associated ki"
3.85601588263629,7.24916454228302,243.435155304511,7.00987096239466e-55,1.1776583216823e-50,"ENSG00000090932",3.85601588263629,"up","DLL3",9606,10683,"NULL","19","19q13","delta-like 3 (Drosophila)","protein-coding","DLL3","delta-like 3 (Drosophila)","O","delta-like protein 3|delta3|drosophila D"
-3.10657097251738,7.78718650640531,461.94056748569,1.81799288340031e-102,3.12858395304359e-98,"ENSG00000091428",-3.10657097251738,"down","RAPGEF4",9606,11069,"NULL","2","2q31-q32","Rap guanine nucleotide exchange factor (GEF) 4","protein-coding","RAPGEF4","Rap guanine nucleotide exchange factor (GEF) 4","O","EPAC 2|RAP guanine-nucleotide-exchange f"
-2.49788002088403,5.796191994271,187.046442763759,1.40299056240785e-42,2.28897910256841e-38,"ENSG00000091622",-2.49788002088403,"down","PITPNM3",9606,83394,"NULL","17","17p13","PITPNM family member 3","protein-coding","PITPNM3","PITPNM family member 3","O","NIR-1|PITPnm 3|PYK2 N-terminal domain-in"
3.91272710547805,6.82150146457135,428.526756024633,3.40048396476524e-95,5.84679212901735e-91,"ENSG00000091986",3.91272710547805,"up","CCDC80",9606,151887,"HBE245","3","3q13.2","coiled-coil domain containing 80","protein-coding","CCDC80","coiled-coil domain containing 80","O","coiled-coil domain-containing protein 80"
2.07758613527616,1.10271352550498,71.5008236571817,2.77142417374337e-17,3.55213436348687e-13,"ENSG00000092853",2.07758613527616,"up","CLSPN",9606,63967,"NULL","1","1p34.2","claspin","protein-coding","CLSPN","claspin","O","claspin homolog|hClaspin"
3.85321445814977,1.30457808155567,174.581506948674,7.38916579452996e-40,1.19216800928946e-35,"ENSG00000093009",3.85321445814977,"up","CDC45",9606,8318,"UNQ374/PRO710","22","22q11.21","cell division cycle 45","protein-coding","CDC45","cell division cycle 45","O","CDC45 cell division cycle 45 homolog|CDC"
2.13694388924624,5.64968398155029,120.895368534488,4.02827037887028e-28,6.02588965975205e-24,"ENSG00000095713",2.13694388924624,"up","CRTAC1",9606,55118,"RP11-459F3.1","10","10q22","cartilage acidic protein 1","protein-coding","CRTAC1","cartilage acidic protein 1","O","acidic secreted protein in cartilage|cho"
2.26654344960104,5.04369295571796,110.077296217347,9.42433011147764e-26,1.37604643957685e-21,"ENSG00000095970",2.26654344960104,"up","TREM2",9606,54209,"RP1-238O23.2","6","6p21.1","triggering receptor expressed on myeloid cells 2","protein-coding","TREM2","triggering receptor expressed on myeloid cells 2","O","triggering receptor expressed on monocyt"
-2.06078739843355,7.57722782333836,469.136757753087,4.93874844951499e-104,8.5005738313052e-100,"ENSG00000099864",-2.06078739843355,"down","PALM",9606,5064,"NULL","19","19p13.3","paralemmin","protein-coding","PALM","paralemmin","O","paralemmin-1"
-2.50681125575249,5.85106735196219,231.097708694516,3.43520808632221e-52,5.74126327467031e-48,"ENSG00000100033",-2.50681125575249,"down","PRODH",9606,5625,"NULL","22","22q11.21","proline dehydrogenase (oxidase) 1","protein-coding","PRODH","proline dehydrogenase (oxidase) 1","O","p53-induced gene 6 protein|proline dehyd"
2.17000920936611,0.869821053624,111.940009963166,3.68287027875044e-26,5.3939318102579e-22,"ENSG00000100122",2.17000920936611,"up","CRYBB1",9606,1414,"NULL","22","22q12.1","crystallin, beta B1","protein-coding","CRYBB1","crystallin, beta B1","O","beta-B1 crystallin|beta-crystallin B1|ey"
2.30459178052306,1.14905208108276,146.602672182373,9.58494978372332e-34,1.4959231127457e-29,"ENSG00000100162",2.30459178052306,"up","CENPM",9606,79019,"CTA-250D10.18-008","22","22q13.2","centromere protein M","protein-coding","CENPM","centromere protein M","O","interphase centromere complex protein 39"
2.24235234717125,5.9571099398313,43.1755991019544,5.00408740037461e-11,5.28381588605555e-07,"ENSG00000100181",2.24235234717125,"up","TPTEP1",9606,387590,"NULL","22","22q11.1","transmembrane phosphatase with tensin homology pseudogene 1","pseudo","TPTEP1","transmembrane phosphatase with tensin homology pseudogene 1","O","NULL"
2.46455379250213,1.87337998184784,64.9443795981613,7.70422595521933e-16,9.55202650352383e-12,"ENSG00000100867",2.46455379250213,"up","DHRS2",9606,10202,"NULL","14","14q11.2","dehydrogenase/reductase (SDR family) member 2","protein-coding","DHRS2","dehydrogenase/reductase (SDR family) member 2","O","dehydrogenase/reductase SDR family membe"
-2.59669064012401,5.71361761548742,145.455765895223,1.70734093800552e-33,2.658842042756e-29,"ENSG00000100884",-2.59669064012401,"down","CPNE6",9606,9362,"NULL","14","14q11.2","copine VI (neuronal)","protein-coding","CPNE6","copine VI (neuronal)","O","copine-6|neuronal copine|neuronal-copine"
-2.38685279040438,0.527811108880441,140.662302241663,1.9071546339389e-32,2.95246608880081e-28,"ENSG00000100987",-2.38685279040438,"down","VSX1",9606,30813,"RP5-1025A1.1","20","20p11.21","visual system homeobox 1","protein-coding","VSX1","visual system homeobox 1","O","homeodomain protein RINX|retinal inner n"
4.85892053275889,2.86934775289425,163.03821444584,2.4539901879825e-37,3.90847017239973e-33,"ENSG00000101057",4.85892053275889,"up","MYBL2",9606,4605,"NULL","20","20q13.1","v-myb myeloblastosis viral oncogene homolog (avian)-like 2","protein-coding","MYBL2","v-myb myeloblastosis viral oncogene homolog (avian)-like 2","O","myb-like protein 2|myb-related protein B"
-2.75052803423626,3.73134432648352,353.448503135874,7.51951016899393e-79,1.28749053113514e-74,"ENSG00000101187",-2.75052803423626,"down","SLCO4A1",9606,28231,"NULL","20","20q13.33","solute carrier organic anion transporter family, member 4A1","protein-coding","SLCO4A1","solute carrier organic anion transporter family, member 4A1","O","OATP-RP1|colon organic anion transporter"
-2.09672898126811,0.892933210441289,298.029707220876,8.8518989217148e-67,1.50561948759447e-62,"ENSG00000101282",-2.09672898126811,"down","RSPO4",9606,343637,"RP5-824F16.1","20","20p13","R-spondin 4","protein-coding","RSPO4","R-spondin 4","O","R-spondin family, member 4|R-spondin-4|h"
3.27680245441534,5.76849360353377,197.777663738132,6.37982335085333e-45,1.04794978361117e-40,"ENSG00000101311",3.27680245441534,"up","FERMT1",9606,55612,"RP5-1056H1.1","20","20p12.3","fermitin family member 1","protein-coding","FERMT1","fermitin family member 1","O","UNC112 related protein 1|fermitin family"
2.49250486979376,2.80917233070502,85.6692050324325,2.12699667669576e-20,2.88675988961148e-16,"ENSG00000101825",2.49250486979376,"up","MXRA5",9606,25878,"NULL","X","Xp22.33","matrix-remodelling associated 5","protein-coding","MXRA5","matrix-remodelling associated 5","O","adhesion protein with leucine-rich repea"
-2.08291641727921,1.19639695707711,185.542694218091,2.98761109102772e-42,4.86711722839325e-38,"ENSG00000101850",-2.08291641727921,"down","GPR143",9606,4935,"NULL","X","Xp22.3","G protein-coupled receptor 143","protein-coding","GPR143","G protein-coupled receptor 143","O","G-protein coupled receptor 143|ocular al"
2.84300991221347,5.09141451272717,217.978095453903,2.4970175341956e-49,4.15004314183308e-45,"ENSG00000101955",2.84300991221347,"up","SRPX",9606,8406,"NULL","X","Xp21.1","sushi-repeat containing protein, X-linked","protein-coding","SRPX","sushi-repeat containing protein, X-linked","O","sushi repeat-containing protein SRPX|sus"
-2.06718476401366,6.75812523808098,254.15699478756,3.22260122339003e-57,5.42750498043348e-53,"ENSG00000102109",-2.06718476401366,"down","PCSK1N",9606,27344,"NULL","X","Xp11.23","proprotein convertase subtilisin/kexin type 1 inhibitor","protein-coding","PCSK1N","proprotein convertase subtilisin/kexin type 1 inhibitor","O","granin-like neuroendocrine peptide|pro-S"
2.28924142463189,1.95705130321018,53.5679651511688,2.49799638489044e-13,2.88243802852508e-09,"ENSG00000102359",2.28924142463189,"up","SRPX2",9606,27286,"RP11-524D16__A.1","X","Xq21.33-q23","sushi-repeat containing protein, X-linked 2","protein-coding","SRPX2","sushi-repeat containing protein, X-linked 2","O","sushi repeat-containing protein SRPX2|su"
2.04592449993864,0.474499119294658,127.099664721373,1.76674600256397e-29,2.67573682088314e-25,"ENSG00000102384",2.04592449993864,"up","CENPI",9606,2491,"RP5-1188J21.1","X","Xq22.1","centromere protein I","protein-coding","CENPI","centromere protein I","O","FSH primary response 1|FSH primary respo"
-2.33264721649898,5.33103314457211,252.06079403579,9.22943728263083e-57,1.5537757665309e-52,"ENSG00000103154",-2.33264721649898,"down","NECAB2",9606,54550,"NULL","16","16q23.3","N-terminal EF-hand calcium binding protein 2","protein-coding","NECAB2","N-terminal EF-hand calcium binding protein 2","O","EF hand calcium binding protein 2|EF-han"
-2.50343275165937,4.28250016537085,236.213098445239,2.63297031560181e-53,4.4118050608224e-49,"ENSG00000104059",-2.50343275165937,"down","FAM189A1",9606,23359,"NULL","15","15q13.1","family with sequence similarity 189, member A1","protein-coding","FAM189A1","family with sequence similarity 189, member A1","O","protein FAM189A1|transmembrane protein 2"
2.07423965005127,3.06510055332353,147.881092249246,5.03644216383931e-34,7.87699554424468e-30,"ENSG00000104081",2.07423965005127,"up","BMF",9606,90427,"NULL","15","15q14","Bcl2 modifying factor","protein-coding","BMF","Bcl2 modifying factor","O","bcl-2-modifying factor"
