"log2FoldChange","logCPM","LR","pvalue","padj","identifier","value","up_down","gene","tax_id","GeneID","LocusTag","chromosome","map_location","description","type","Symbol_autho","name","status","other"
5.86059362775868,1.95566459339039,105.115351757267,1.15228713573009e-24,1.89666462541173e-20,"ENSG00000080986",5.86059362775868,"up","NDC80",9606,10403,"NULL","18","18p11.32","NDC80 kinetochore complex component","protein-coding","NDC80","NDC80 kinetochore complex component","O","NDC80 homolog, kinetochore complex compo"
-2.6243749302072,1.05418437700677,43.8378417985886,3.56740369897805e-11,5.64862701696184e-07,"ENSG00000082175",-2.6243749302072,"down","PGR",9606,5241,"NULL","11","11q22-q23","progesterone receptor","protein-coding","PGR","progesterone receptor","O","nuclear receptor subfamily 3 group C mem"
2.23308975547915,1.64634259822916,40.2637164490419,2.21891955153486e-10,3.47749072116543e-06,"ENSG00000085999",2.23308975547915,"up","RAD54L",9606,8438,"NULL","1","1p32","RAD54-like (S. cerevisiae)","protein-coding","RAD54L","RAD54-like (S. cerevisiae)","O","DNA repair and recombination protein RAD"
3.95536547429905,5.29959351738711,109.48086419731,1.27327804451379e-25,2.09645230029196e-21,"ENSG00000087245",3.95536547429905,"up","MMP2",9606,4313,"NULL","16","16q13-q21","matrix metallopeptidase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)","protein-coding","MMP2","matrix metallopeptidase 2 (gelatinase A, 72kDa gelatinase, 72kDa type IV collagenase)","O","72 kDa gelatinase|72 kDa type IV collage"
4.24876971466753,4.15857369317808,55.4531672713349,9.57123611188019e-14,1.54527607026306e-09,"ENSG00000087303",4.24876971466753,"up","NID2",9606,22795,"NULL","14","14q22.1","nidogen 2 (osteonidogen)","protein-coding","NID2","nidogen 2 (osteonidogen)","O","nidogen-2|osteonidogen"
2.61633076813548,1.86912013342163,63.2615938335085,1.80999183121716e-15,2.9405127289954e-11,"ENSG00000087586",2.61633076813548,"up","AURKA",9606,6790,"RP5-1167H4.6","20","20q13","aurora kinase A","protein-coding","AURKA","aurora kinase A","O","ARK-1|Aurora-A kinase|IPL1-related kinas"
4.92791760120402,4.11478836131689,166.01567695532,5.48834737771046e-38,9.05632200796003e-34,"ENSG00000088325",4.92791760120402,"up","TPX2",9606,22974,"RP11-243J16.10-002","20","20q11.2","TPX2, microtubule-associated, homolog (Xenopus laevis)","protein-coding","TPX2","TPX2, microtubule-associated, homolog (Xenopus laevis)","O","TPX2, microtubule-associated protein hom"
-2.1481809026215,1.01966037779125,33.8569118592202,5.93179767954252e-09,9.05073689944598e-05,"ENSG00000088340",-2.1481809026215,"down","FER1L4",9606,80307,"RP3-477O4.7","20","20q11.22","fer-1-like 4 (C. elegans) pseudogene","pseudo","FER1L4","fer-1-like 4 (C. elegans) pseudogene","O","NULL"
5.68269910494289,5.06119004365684,127.768830090314,1.26108302140996e-29,2.07902146909647e-25,"ENSG00000088882",5.68269910494289,"up","CPXM1",9606,56265,"UNQ3015/PRO9782","20","20p13","carboxypeptidase X (M14 family), member 1","protein-coding","CPXM1","carboxypeptidase X (M14 family), member 1","O","carboxypeptidase-like protein X1|metallo"
2.0723502999828,9.67153101864354,52.4082022717139,4.50837014614015e-13,7.24630333589106e-09,"ENSG00000089157",2.0723502999828,"up","RPLP0",9606,6175,"NULL","12","12q24.2","ribosomal protein, large, P0","protein-coding","RPLP0","ribosomal protein, large, P0","O","60S acidic ribosomal protein P0|60S ribo"
6.01394857850006,3.75481854871454,133.372033240703,7.49620175128799e-31,1.23597374475236e-26,"ENSG00000089685",6.01394857850006,"up","BIRC5",9606,332,"NULL","17","17q25","baculoviral IAP repeat containing 5","protein-coding","BIRC5","baculoviral IAP repeat containing 5","O","apoptosis inhibitor 4|apoptosis inhibito"
4.03802943978019,4.87913176670982,33.970853465868,5.59438612909024e-09,8.54150874189498e-05,"ENSG00000090382",4.03802943978019,"up","LYZ",9606,4069,"NULL","12","12q15","lysozyme","protein-coding","LYZ","lysozyme","O","1,4-beta-N-acetylmuramidase C|lysozyme C"
-2.31017151838898,1.16209868405439,44.0209297688057,3.24883275269976e-11,5.14582619700115e-07,"ENSG00000090534",-2.31017151838898,"down","THPO",9606,7066,"NULL","3","3q27","thrombopoietin","protein-coding","THPO","thrombopoietin","O","MPL ligand|c-mpl ligand|megakaryocyte co"
3.64734358169962,2.79656529684072,63.0511624755397,2.0140647846922e-15,3.27144542977554e-11,"ENSG00000090889",3.64734358169962,"up","KIF4A",9606,24137,"NULL","X","Xq13.1","kinesin family member 4A","protein-coding","KIF4A","kinesin family member 4A","O","chromokinesin-A|chromosome-associated ki"
3.73422099962169,5.90918976413721,94.8214783091384,2.08352675479171e-22,3.42552633755306e-18,"ENSG00000090932",3.73422099962169,"up","DLL3",9606,10683,"NULL","19","19q13","delta-like 3 (Drosophila)","protein-coding","DLL3","delta-like 3 (Drosophila)","O","delta-like protein 3|delta3|drosophila D"
-3.56510620535748,8.43096615777389,72.95729489974,1.32485721098033e-17,2.16587656851064e-13,"ENSG00000091428",-3.56510620535748,"down","RAPGEF4",9606,11069,"NULL","2","2q31-q32","Rap guanine nucleotide exchange factor (GEF) 4","protein-coding","RAPGEF4","Rap guanine nucleotide exchange factor (GEF) 4","O","EPAC 2|RAP guanine-nucleotide-exchange f"
-3.12865971675783,6.56958507847922,44.4043577903617,2.67091899194742e-11,4.23527624553102e-07,"ENSG00000091622",-3.12865971675783,"down","PITPNM3",9606,83394,"NULL","17","17p13","PITPNM family member 3","protein-coding","PITPNM3","PITPNM family member 3","O","NIR-1|PITPnm 3|PYK2 N-terminal domain-in"
3.40861236876302,5.31627819806632,79.0804891437768,5.96303306094698e-19,9.76923706374944e-15,"ENSG00000091986",3.40861236876302,"up","CCDC80",9606,151887,"HBE245","3","3q13.2","coiled-coil domain containing 80","protein-coding","CCDC80","coiled-coil domain containing 80","O","coiled-coil domain-containing protein 80"
2.42856248290901,2.3626788262169,86.4864638301465,1.40697037648776e-20,2.31024535819291e-16,"ENSG00000092470",2.42856248290901,"up","WDR76",9606,79968,"NULL","15","15q15.3","WD repeat domain 76","protein-coding","WDR76","WD repeat domain 76","O","WD repeat-containing protein 76"
2.90266525085056,2.3599983095514,64.6979606094744,8.73051784500858e-16,1.4197568119553e-11,"ENSG00000094804",2.90266525085056,"up","CDC6",9606,990,"NULL","17","17q21.3","cell division cycle 6","protein-coding","CDC6","cell division cycle 6","O","CDC6 cell division cycle 6 homolog|CDC6-"
2.35169411324308,5.12157523587292,34.5699772930873,4.11199692413641e-09,6.29999048746939e-05,"ENSG00000095713",2.35169411324308,"up","CRTAC1",9606,55118,"RP11-459F3.1","10","10q22","cartilage acidic protein 1","protein-coding","CRTAC1","cartilage acidic protein 1","O","acidic secreted protein in cartilage|cho"
2.49207538541027,4.60545547827755,89.4420644898285,3.15751052230062e-21,5.18684253498322e-17,"ENSG00000099284",2.49207538541027,"up","H2AFY2",9606,55506,"RP11-367H5.3","10","10q22.1","H2A histone family, member Y2","protein-coding","H2AFY2","H2A histone family, member Y2","O","core histone macro-H2A.2|core histone ma"
2.19173553833654,3.17755333545788,38.4375110917124,5.65352158229585e-10,8.81101338600808e-06,"ENSG00000099957",2.19173553833654,"up","P2RX6",9606,9127,"NULL","22","22q11.21","purinergic receptor P2X, ligand-gated ion channel, 6","protein-coding","P2RX6","purinergic receptor P2X, ligand-gated ion channel, 6","O","ATP receptor|P2X purinoceptor 6|purinerg"
-2.01763505746149,1.58010167822234,31.893410309326,1.62868750866807e-08,0.000246062108809571,"ENSG00000099958",-2.01763505746149,"down","DERL3",9606,91319,"NULL","22","22q11.23","derlin 3","protein-coding","DERL3","derlin 3","O","DERtrin 3|DERtrin-3|Der1-like domain fam"
-3.30717987118455,6.55209417834015,47.008299970531,7.06867209593058e-12,1.12533259767215e-07,"ENSG00000100033",-3.30717987118455,"down","PRODH",9606,5625,"NULL","22","22q11.21","proline dehydrogenase (oxidase) 1","protein-coding","PRODH","proline dehydrogenase (oxidase) 1","O","p53-induced gene 6 protein|proline dehyd"
3.70944655962179,1.38198136440895,101.142405176789,8.56025295925882e-24,1.40841841938685e-19,"ENSG00000100162",3.70944655962179,"up","CENPM",9606,79019,"CTA-250D10.18-008","22","22q13.2","centromere protein M","protein-coding","CENPM","centromere protein M","O","interphase centromere complex protein 39"
2.30105779178584,4.540254775786,83.7952602388198,5.48762200635018e-20,9.00573647462128e-16,"ENSG00000100297",2.30105779178584,"up","MCM5",9606,4174,"RP5-824I19__A.1","22","22q13.1","minichromosome maintenance complex component 5","protein-coding","MCM5","minichromosome maintenance complex component 5","O","CDC46 homolog|DNA replication licensing "
4.07822010481173,2.81280716403596,70.1342281229797,5.54032438262821e-17,9.04347148976404e-13,"ENSG00000100867",4.07822010481173,"up","DHRS2",9606,10202,"NULL","14","14q11.2","dehydrogenase/reductase (SDR family) member 2","protein-coding","DHRS2","dehydrogenase/reductase (SDR family) member 2","O","dehydrogenase/reductase SDR family membe"
2.13928142526637,5.37296369215871,79.3574848794515,5.18295148530125e-19,8.49330259896316e-15,"ENSG00000100918",2.13928142526637,"up","REC8",9606,9985,"NULL","14","14q11.2-q12","REC8 homolog (yeast)","protein-coding","REC8","REC8 homolog (yeast)","O","REC8-like 1|cohesin Rec8p|cohesion rec8p"
-3.4814235228665,1.13065996846169,47.2912621926839,6.11843536143107e-12,9.74544384368742e-08,"ENSG00000100987",-3.4814235228665,"down","VSX1",9606,30813,"RP5-1025A1.1","20","20p11.21","visual system homeobox 1","protein-coding","VSX1","visual system homeobox 1","O","homeodomain protein RINX|retinal inner n"
2.86881170810772,2.88276718220094,78.1935680706437,9.34222182822896e-19,1.52988224659078e-14,"ENSG00000101003",2.86881170810772,"up","GINS1",9606,9837,"RP4-691N24.2","20","20p11.21","GINS complex subunit 1 (Psf1 homolog)","protein-coding","GINS1","GINS complex subunit 1 (Psf1 homolog)","O","DNA replication complex GINS protein PSF"
6.04114196710759,3.82845181672194,63.8719790997425,1.32772760663025e-15,2.15769013353481e-11,"ENSG00000101057",6.04114196710759,"up","MYBL2",9606,4605,"NULL","20","20q13.1","v-myb myeloblastosis viral oncogene homolog (avian)-like 2","protein-coding","MYBL2","v-myb myeloblastosis viral oncogene homolog (avian)-like 2","O","myb-like protein 2|myb-related protein B"
2.72206959182186,5.99312662498617,32.1893591382211,1.39854608123013e-08,0.000211572051168494,"ENSG00000101203",2.72206959182186,"up","COL20A1",9606,57642,"RP11-261N11.13-004","20","20q13.33","collagen, type XX, alpha 1","protein-coding","COL20A1","collagen, type XX, alpha 1","O","collagen alpha-1(XX) chain|collagen-like"
-2.47583523918173,2.6428513675836,32.5620526515994,1.15446964576555e-08,0.000174982964208684,"ENSG00000101222",-2.47583523918173,"down","SPEF1",9606,25876,"RP5-1009E24.5","20","20pter-q11.23","sperm flagellar 1","protein-coding","SPEF1","sperm flagellar 1","O","calponin-homology and microtubule-associ"
4.30650103640463,3.44948480906077,45.5255666331757,1.50659378477891e-11,2.39322422712131e-07,"ENSG00000101230",4.30650103640463,"up","ISM1",9606,140862,"RP11-149I18.1","20","20p12.1","isthmin 1, angiogenesis inhibitor","protein-coding","ISM1","isthmin 1, angiogenesis inhibitor","O","isthmin 1 homolog|isthmin-1"
-2.22580156712775,1.50525261491772,40.4590749598665,2.00777731934923e-10,3.14799405900765e-06,"ENSG00000101282",-2.22580156712775,"down","RSPO4",9606,343637,"RP5-824F16.1","20","20p13","R-spondin 4","protein-coding","RSPO4","R-spondin 4","O","R-spondin family, member 4|R-spondin-4|h"
-2.18904486280842,6.81674788150583,34.1548626156824,5.08959018828825e-09,7.77943860279858e-05,"ENSG00000101298",-2.18904486280842,"down","SNPH",9606,9751,"NULL","20","20p13","syntaphilin","protein-coding","SNPH","syntaphilin","O","NULL"
3.33681967296962,4.65069714125277,73.4819805896672,1.01559094657406e-17,1.66079587493257e-13,"ENSG00000101311",3.33681967296962,"up","FERMT1",9606,55612,"RP5-1056H1.1","20","20p12.3","fermitin family member 1","protein-coding","FERMT1","fermitin family member 1","O","UNC112 related protein 1|fermitin family"
-2.06049628068416,6.88120257530549,32.2608943219039,1.34799159045534e-08,0.000204005047299511,"ENSG00000101400",-2.06049628068416,"down","SNTA1",9606,6640,"NULL","20","20q11.2","syntrophin, alpha 1","protein-coding","SNTA1","syntrophin, alpha 1","O","59 kDa dystrophin-associated protein A1 "
2.83156618603549,1.60357401304337,42.7200104827604,6.31628406137763e-11,9.97151764769687e-07,"ENSG00000101447",2.83156618603549,"up","FAM83D",9606,81610,"NULL","20","20q11.22-q12","family with sequence similarity 83, member D","protein-coding","FAM83D","family with sequence similarity 83, member D","O","protein FAM83D|spindle protein CHICA"
4.82428183277445,3.66347784450732,69.9653676567561,6.03548604592032e-17,9.84991322694196e-13,"ENSG00000101825",4.82428183277445,"up","MXRA5",9606,25878,"NULL","X","Xp22.33","matrix-remodelling associated 5","protein-coding","MXRA5","matrix-remodelling associated 5","O","adhesion protein with leucine-rich repea"
