"log2FoldChange","logCPM","LR","pvalue","padj","identifier","value","up_down","gene","tax_id","GeneID","LocusTag","chromosome","map_location","description","type","Symbol_autho","name","status","other"
9.46430836152639,2.37908006237954,128.915649110492,7.07626119076142e-30,8.86514001978591e-26,"ENSG00000046774",9.46430836152639,"up","MAGEC2",9606,51438,"NULL","X","Xq27","melanoma antigen family C, 2","protein-coding","MAGEC2","melanoma antigen family C, 2","O","MAGE-C2 antigen|MAGE-E1 antigen|cancer/t"
2.69453069378382,0.746549942208637,91.1536058072279,1.32940959725285e-21,1.48534934301061e-17,"ENSG00000049249",2.69453069378382,"up","TNFRSF9",9606,3604,"NULL","1","1p36","tumor necrosis factor receptor superfamily, member 9","protein-coding","TNFRSF9","tumor necrosis factor receptor superfamily, member 9","O","4-1BB ligand receptor|CD137 antigen|T ce"
2.14662588156593,1.08196557048101,173.791059974489,1.09954546316977e-39,1.49175332988242e-35,"ENSG00000051180",2.14662588156593,"up","RAD51",9606,5888,"NULL","15","15q15.1","RAD51 homolog (S. cerevisiae)","protein-coding","RAD51","RAD51 homolog (S. cerevisiae)","O","BRCA1/BRCA2-containing complex, subunit "
3.7810319559482,0.596422406431875,139.094869296802,4.19903352228664e-32,5.38987942920712e-28,"ENSG00000053108",3.7810319559482,"up","FSTL4",9606,23105,"NULL","5","5q31.1","follistatin-like 4","protein-coding","FSTL4","follistatin-like 4","O","follistatin-like protein 4|follistatin-r"
2.437104517438,4.1919425317216,132.792708572403,1.00362527839193e-30,1.27068996497202e-26,"ENSG00000053747",2.437104517438,"up","LAMA3",9606,3909,"NULL","18","18q11.2","laminin, alpha 3","protein-coding","LAMA3","laminin, alpha 3","O","BM600 150kD subunit|epiligrin 170 kda su"
2.02848467117594,2.5103540140014,117.589006994331,2.13309576320776e-27,2.59640416297649e-23,"ENSG00000053918",2.02848467117594,"up","KCNQ1",9606,3784,"NULL","11","11p15.5","potassium voltage-gated channel, KQT-like subfamily, member 1","protein-coding","KCNQ1","potassium voltage-gated channel, KQT-like subfamily, member 1","O","IKs producing slow voltage-gated potassi"
2.76793355964422,0.91354268281215,101.290654432665,7.94296458889818e-24,9.22416477708746e-20,"ENSG00000064787",2.76793355964422,"up","BCAS1",9606,8537,"NULL","20","20q13.2","breast carcinoma amplified sequence 1","protein-coding","BCAS1","breast carcinoma amplified sequence 1","O","amplified and overexpressed in breast ca"
-2.04195886700854,-0.434408254035113,95.3916973584675,1.56207435337657e-22,1.77826544388389e-18,"ENSG00000065325",-2.04195886700854,"down","GLP2R",9606,9340,"NULL","17","17p13.3","glucagon-like peptide 2 receptor","protein-coding","GLP2R","glucagon-like peptide 2 receptor","O","GLP-2 receptor|GLP-2-R|GLP-2R"
2.34371501260976,1.25428954873244,131.26164905331,2.17029290235803e-30,2.73478608626135e-26,"ENSG00000065328",2.34371501260976,"up","MCM10",9606,55388,"PRO2249","10","10p13","minichromosome maintenance complex component 10","protein-coding","MCM10","minichromosome maintenance complex component 10","O","MCM10 minichromosome maintenance deficie"
3.13366815262711,3.61234826539397,234.183962749532,7.29331533660431e-53,1.05424873190615e-48,"ENSG00000066279",3.13366815262711,"up","ASPM",9606,259266,"RP11-32D17.1","1","1q31","asp (abnormal spindle) homolog, microcephaly associated (Drosophila)","protein-coding","ASPM","asp (abnormal spindle) homolog, microcephaly associated (Drosophila)","O","abnormal spindle-like microcephaly-assoc"
3.31447119857522,7.49324475716896,186.188018858607,2.15996923012438e-42,2.97254965449717e-38,"ENSG00000068366",3.31447119857522,"up","ACSL4",9606,2182,"NULL","X","Xq22.3-q23","acyl-CoA synthetase long-chain family member 4","protein-coding","ACSL4","acyl-CoA synthetase long-chain family member 4","O","LACS 4|acyl-CoA synthetase 4|fatty-acid-"
2.99567813988957,1.41612087973585,264.548268064375,1.75038941283082e-59,2.57569802098055e-55,"ENSG00000068489",2.99567813988957,"up","PRR11",9606,55771,"NULL","17","17q22","proline rich 11","protein-coding","PRR11","proline rich 11","O","proline-rich protein 11|transcription re"
4.42843761250337,1.62857403369317,128.443405987137,8.97708068492484e-30,1.12366118933204e-25,"ENSG00000069011",4.42843761250337,"up","PITX1",9606,5307,"NULL","5","5q31.1","paired-like homeodomain 1","protein-coding","PITX1","paired-like homeodomain 1","O","hindlimb expressed homeobox protein back"
2.41133993767279,1.79549954197593,165.068356981692,8.8384796750146e-38,1.18488658523246e-33,"ENSG00000071539",2.41133993767279,"up","TRIP13",9606,9319,"NULL","5","5p15.33","thyroid hormone receptor interactor 13","protein-coding","TRIP13","thyroid hormone receptor interactor 13","O","16E1-BP|HPV16 E1 protein binding protein"
2.29874009418308,2.45900711409985,158.37086438868,2.56806436228653e-36,3.40730779588176e-32,"ENSG00000072571",2.29874009418308,"up","HMMR",9606,3161,"NULL","5","5q33.2-qter","hyaluronan-mediated motility receptor (RHAMM)","protein-coding","HMMR","hyaluronan-mediated motility receptor (RHAMM)","O","hyaluronan mediated motility receptor|in"
2.4515342611718,4.38838625266569,211.513195875077,6.4229548057512e-48,9.10710761907462e-44,"ENSG00000073111",2.4515342611718,"up","MCM2",9606,4171,"NULL","3","3q21","minichromosome maintenance complex component 2","protein-coding","MCM2","minichromosome maintenance complex component 2","O","DNA replication licensing factor MCM2|MC"
-2.37109586911907,4.85720176601683,544.280487744295,2.20916507902069e-120,3.42774053660851e-116,"ENSG00000073605",-2.37109586911907,"down","GSDMB",9606,55876,"PP4052","17","17q12","gasdermin B","protein-coding","GSDMB","gasdermin B","O","gasdermin-B|gasdermin-like protein"
-3.47067776322793,1.90688123115117,363.994111227112,3.80093862425296e-81,5.77400586410267e-77,"ENSG00000073756",-3.47067776322793,"down","PTGS2",9606,5743,"NULL","1","1q25.2-q25.3","prostaglandin-endoperoxide synthase 2 (prostaglandin G/H synthase and cyclooxygenase)","protein-coding","PTGS2","prostaglandin-endoperoxide synthase 2 (prostaglandin G/H synthase and cyclooxygenase)","O","PGH synthase 2|PHS II|cyclooxygenase 2b|"
2.0949793755134,3.38058345597123,90.0913726169915,2.27411192392125e-21,2.52903987059283e-17,"ENSG00000073792",2.0949793755134,"up","IGF2BP2",9606,10644,"NULL","3","3q27.2","insulin-like growth factor 2 mRNA binding protein 2","protein-coding","IGF2BP2","insulin-like growth factor 2 mRNA binding protein 2","O","IGF-II mRNA-binding protein 2|IGF2 mRNA-"
4.33593579069331,1.18484921850456,96.2759481931981,9.99367554918113e-23,1.14037831691706e-18,"ENSG00000074211",4.33593579069331,"up","PPP2R2C",9606,5522,"NULL","4","4p16.1","protein phosphatase 2, regulatory subunit B, gamma","protein-coding","PPP2R2C","protein phosphatase 2, regulatory subunit B, gamma","O","PP2A, subunit B, B-gamma isoform|PP2A, s"
3.40873985195372,3.93696891959527,112.635809793083,2.59282258361316e-26,3.11216494711087e-22,"ENSG00000074410",3.40873985195372,"up","CA12",9606,771,"NULL","15","15q22","carbonic anhydrase XII","protein-coding","CA12","carbonic anhydrase XII","O","CA-XII|carbonate dehydratase XII|carboni"
2.34898999733688,1.66092415171741,146.804404803683,8.65943383754274e-34,1.12624596491081e-29,"ENSG00000075218",2.34898999733688,"up","GTSE1",9606,51512,"RP5-1163J1.2","22","22q13.2-q13.3","G-2 and S-phase expressed 1","protein-coding","GTSE1","G-2 and S-phase expressed 1","O","G2 and S phase-expressed protein 1|prote"
-2.41571103510232,6.62613348268775,344.447473404726,6.85974917440545e-77,1.03733127015359e-72,"ENSG00000075240",-2.41571103510232,"down","GRAMD4",9606,23151,"RP6-59H18.4","22","22q13.31","GRAM domain containing 4","protein-coding","GRAMD4","GRAM domain containing 4","O","GRAM domain-containing protein 4|death-i"
5.2083939487758,1.76566051231192,132.020864340848,1.48054915048742e-30,1.86993357706561e-26,"ENSG00000075461",5.2083939487758,"up","CACNG4",9606,27092,"NULL","17","17q24","calcium channel, voltage-dependent, gamma subunit 4","protein-coding","CACNG4","calcium channel, voltage-dependent, gamma subunit 4","O","TARP gamma-4|neuronal voltage-gated calc"
-2.88336303036518,3.10108702502496,992.319193248558,8.39078995486277e-218,1.31995516779946e-213,"ENSG00000075826",-2.88336303036518,"down","SEC31B",9606,25956,"NULL","10","10q24.31","SEC31 homolog B (S. cerevisiae)","protein-coding","SEC31B","SEC31 homolog B (S. cerevisiae)","O","SEC31-like 2|SEC31-like protein 2|SEC31-"
-2.70807748137995,0.540901861118944,283.80441346912,1.11318699969182e-63,1.65341665064227e-59,"ENSG00000076344",-2.70807748137995,"down","RGS11",9606,8786,"AC004754.2","16","16p13.3","regulator of G-protein signaling 11","protein-coding","RGS11","regulator of G-protein signaling 11","O","regulator of G-protein signalling 11"
2.66059751984951,2.44239360765725,244.393147670554,4.3334981364596e-55,6.30480643873507e-51,"ENSG00000077152",2.66059751984951,"up","UBE2T",9606,29089,"HSPC150","1","1q32.1","ubiquitin-conjugating enzyme E2T (putative)","protein-coding","UBE2T","ubiquitin-conjugating enzyme E2T (putative)","O","HSPC150 protein similar to ubiquitin-con"
2.98216262137619,2.75548458394526,76.29322755187,2.44521045755836e-18,2.56771550148203e-14,"ENSG00000077522",2.98216262137619,"up","ACTN2",9606,88,"NULL","1","1q42-q43","actinin, alpha 2","protein-coding","ACTN2","actinin, alpha 2","O","F-actin cross-linking protein|alpha-acti"
2.18496538101118,1.18563857398757,111.837257257986,3.87877770123659e-26,4.64599993054119e-22,"ENSG00000078081",2.18496538101118,"up","LAMP3",9606,27074,"NULL","3","3q26.3-q27","lysosomal-associated membrane protein 3","protein-coding","LAMP3","lysosomal-associated membrane protein 3","O","DC-lysosome-associated membrane glycopro"
2.07001963675539,2.28540328306474,156.711221015192,5.91905423051564e-36,7.82972493612609e-32,"ENSG00000078596",2.07001963675539,"up","ITM2A",9606,9452,"RP4-696H22.1","X","Xq13.3-Xq21.2","integral membrane protein 2A","protein-coding","ITM2A","integral membrane protein 2A","O","BRICHOS domain containing 2A"
4.62299604833474,3.30456608557753,93.7042683261834,3.66369998913842e-22,4.14254557771882e-18,"ENSG00000078898",4.62299604833474,"up","BPIFB2",9606,80341,"RP4-726C3.7","20","20q11.21","BPI fold containing family B, member 2","protein-coding","BPIFB2","BPI fold containing family B, member 2","O","BPI fold-containing family B member 2|BP"
2.34791163479312,1.22816398182459,120.064352061773,6.12414475147832e-28,7.50636422188698e-24,"ENSG00000078900",2.34791163479312,"up","TP73",9606,7161,"NULL","1","1p36.3","tumor protein p73","protein-coding","TP73","tumor protein p73","O","p53-like transcription factor|p53-relate"
2.44803813161464,3.6116489256401,217.044656241995,3.99060591015165e-49,5.68940684610321e-45,"ENSG00000079462",2.44803813161464,"up","PAFAH1B3",9606,5050,"NULL","19","19q13.1","platelet-activating factor acetylhydrolase 1b, catalytic subunit 3 (29kDa)","protein-coding","PAFAH1B3","platelet-activating factor acetylhydrolase 1b, catalytic subunit 3 (29kDa)","O","PAF acetylhydrolase 29 kDa subunit|PAF-A"
3.51178919704748,3.01823564483036,145.223288512864,1.91930851534629e-33,2.4879996284434e-29,"ENSG00000079689",3.51178919704748,"up","SCGN",9606,10590,"NULL","6","6p22.3-p22.1","secretagogin, EF-hand calcium binding protein","protein-coding","SCGN","secretagogin, EF-hand calcium binding protein","O","secretagogin"
2.14404341574276,2.0363753011213,37.2678346294078,1.02968996051355e-09,8.1180756486888e-06,"ENSG00000080293",2.14404341574276,"up","SCTR",9606,6344,"NULL","2","2q14.1","secretin receptor","protein-coding","SCTR","secretin receptor","O","pancreatic secretin receptor"
2.99681068999955,2.23198555591412,241.368860909351,1.97804520022012e-54,2.87311065331972e-50,"ENSG00000080986",2.99681068999955,"up","NDC80",9606,10403,"NULL","18","18p11.32","NDC80 kinetochore complex component","protein-coding","NDC80","NDC80 kinetochore complex component","O","NDC80 homolog, kinetochore complex compo"
-2.72457524304652,6.17788637195206,358.652308836493,5.5340278622623e-80,8.39954748934172e-76,"ENSG00000081041",-2.72457524304652,"down","CXCL2",9606,2920,"NULL","4","4q21","chemokine (C-X-C motif) ligand 2","protein-coding","CXCL2","chemokine (C-X-C motif) ligand 2","O","C-X-C motif chemokine 2|GRO2 oncogene|MG"
7.5938045205939,8.62938942770842,201.043262509634,1.23643575532992e-45,1.73348292897254e-41,"ENSG00000081051",7.5938045205939,"up","AFP",9606,174,"NULL","4","4q13.3","alpha-fetoprotein","protein-coding","AFP","alpha-fetoprotein","O","alpha-1-fetoprotein|alpha-fetoglobulin"
2.23906792454391,4.448670780267,61.1468615292213,5.29721460678312e-15,5.12081736037724e-11,"ENSG00000082196",2.23906792454391,"up","C1QTNF3",9606,114899,"UNQ753/PRO1484","5","5p13","C1q and tumor necrosis factor related protein 3","protein-coding","C1QTNF3","C1q and tumor necrosis factor related protein 3","O","cartonectin|collagenous repeat-containin"
-2.19835507023186,4.66560371373249,149.590415042752,2.13052211289231e-34,2.78587071481798e-30,"ENSG00000085552",-2.19835507023186,"down","IGSF9",9606,57549,"RP11-48O20.2","1","1q22-q23","immunoglobulin superfamily, member 9","protein-coding","IGSF9","immunoglobulin superfamily, member 9","O","immunoglobulin superfamily member 9A|pro"
2.01800555893805,2.90765608818637,83.4600698336332,6.50160448380778e-20,7.04578877910249e-16,"ENSG00000085831",2.01800555893805,"up","TTC39A",9606,22996,"NULL","1","1p32.3","tetratricopeptide repeat domain 39A","protein-coding","TTC39A","tetratricopeptide repeat domain 39A","O","TPR repeat protein 39A|differentially ex"
2.25662937393071,1.06503065872707,118.581060285697,1.29358234889176e-27,1.5788172568224e-23,"ENSG00000085999",2.25662937393071,"up","RAD54L",9606,8438,"NULL","1","1p32","RAD54-like (S. cerevisiae)","protein-coding","RAD54L","RAD54-like (S. cerevisiae)","O","DNA repair and recombination protein RAD"
2.57765225103737,-0.108414459355873,215.830430741961,7.34364650338937e-49,1.04588213501271e-44,"ENSG00000086991",2.57765225103737,"up","NOX4",9606,50507,"NULL","11","11q14.2-q21","NADPH oxidase 4","protein-coding","NOX4","NADPH oxidase 4","O","kidney oxidase-1|kidney superoxide-produ"
2.4962968244299,4.21446540101431,224.089223712996,1.15999478400112e-50,1.6644765155632e-46,"ENSG00000088325",2.4962968244299,"up","TPX2",9606,22974,"RP11-243J16.10-002","20","20q11.2","TPX2, microtubule-associated, homolog (Xenopus laevis)","protein-coding","TPX2","TPX2, microtubule-associated, homolog (Xenopus laevis)","O","TPX2, microtubule-associated protein hom"
2.0327753646167,5.02838244150558,94.5543303881548,2.38456881032076e-22,2.70529331530891e-18,"ENSG00000088367",2.0327753646167,"up","EPB41L1",9606,2036,"RP11-234K24.1","20","20q11.2-q12","erythrocyte membrane protein band 4.1-like 1","protein-coding","EPB41L1","erythrocyte membrane protein band 4.1-like 1","O","band 4.1-like protein 1|neuron-type none"
2.18404228222969,1.01206625473761,100.070895037028,1.47038468221497e-23,1.70226434660027e-19,"ENSG00000088882",2.18404228222969,"up","CPXM1",9606,56265,"UNQ3015/PRO9782","20","20p13","carboxypeptidase X (M14 family), member 1","protein-coding","CPXM1","carboxypeptidase X (M14 family), member 1","O","carboxypeptidase-like protein X1|metallo"
3.00647990144819,4.17151307974606,126.304538564113,2.63739746671046e-29,3.28224114732117e-25,"ENSG00000088992",3.00647990144819,"up","TESC",9606,54997,"NULL","12","12q24.22","tescalcin","protein-coding","TESC","tescalcin","O","calcineurin B homologous protein 3|calci"
3.71367380233245,2.31630249956735,104.544688637953,1.53687722882573e-24,1.80198855079817e-20,"ENSG00000089356",3.71367380233245,"up","FXYD3",9606,5349,"NULL","19","19q13.12","FXYD domain containing ion transport regulator 3","protein-coding","FXYD3","FXYD domain containing ion transport regulator 3","O","FXYD domain-containing ion transport reg"
2.94271552286605,3.87062426986878,200.813676799676,1.38762196663622e-45,1.94489094843732e-41,"ENSG00000089685",2.94271552286605,"up","BIRC5",9606,332,"NULL","17","17q25","baculoviral IAP repeat containing 5","protein-coding","BIRC5","baculoviral IAP repeat containing 5","O","apoptosis inhibitor 4|apoptosis inhibito"
4.45128538011973,7.95104093638545,252.367143110119,7.91390189599008e-57,1.15756643032647e-52,"ENSG00000090382",4.45128538011973,"up","LYZ",9606,4069,"NULL","12","12q15","lysozyme","protein-coding","LYZ","lysozyme","O","1,4-beta-N-acetylmuramidase C|lysozyme C"
-3.14270356111058,6.32416759619969,1039.11308474763,5.6578615842479e-228,8.90660570592304e-224,"ENSG00000090539",-3.14270356111058,"down","CHRD",9606,8646,"UNQ217/PRO243","3","3q27","chordin","protein-coding","CHRD","chordin","O","NULL"
3.48074690604583,2.77225886384734,239.957052326983,4.01855612442174e-54,5.82971936969862e-50,"ENSG00000090889",3.48074690604583,"up","KIF4A",9606,24137,"NULL","X","Xq13.1","kinesin family member 4A","protein-coding","KIF4A","kinesin family member 4A","O","chromokinesin-A|chromosome-associated ki"
4.05697190651362,2.82798776535652,148.718645530012,3.30400799082892e-34,4.31206082883083e-30,"ENSG00000091129",4.05697190651362,"up","NRCAM",9606,4897,"NULL","7","7q31","neuronal cell adhesion molecule","protein-coding","NRCAM","neuronal cell adhesion molecule","O","NgCAM-related cell adhesion molecule|neu"
-3.04292799283564,0.610388003505142,582.761343712974,9.4066439877462e-129,1.46282720653441e-124,"ENSG00000091536",-3.04292799283564,"down","MYO15A",9606,51168,"NULL","17","17p11.2","myosin XVA","protein-coding","MYO15A","myosin XVA","O","myosin-XV|unconventional myosin-15|uncon"
2.04579183891371,2.05554520230427,180.005053246904,4.83411511968876e-41,6.60485148803076e-37,"ENSG00000092470",2.04579183891371,"up","WDR76",9606,79968,"NULL","15","15q15.3","WD repeat domain 76","protein-coding","WDR76","WD repeat domain 76","O","WD repeat-containing protein 76"
-2.32156337156064,3.22039340781791,452.320992560793,2.2542715677763e-100,3.47180364153229e-96,"ENSG00000092529",-2.32156337156064,"down","CAPN3",9606,825,"NULL","15","15q15.1","calpain 3, (p94)","protein-coding","CAPN3","calpain 3, (p94)","O","calcium-activated neutral proteinase 3|c"
2.00462193361355,1.88782358044253,111.639383742018,4.2858850933587e-26,5.13020445675036e-22,"ENSG00000093009",2.00462193361355,"up","CDC45",9606,8318,"UNQ374/PRO710","22","22q11.21","cell division cycle 45","protein-coding","CDC45","cell division cycle 45","O","CDC45 cell division cycle 45 homolog|CDC"
3.37741199240138,1.75329358195462,222.897967451894,2.10999460747543e-50,3.02509926873753e-46,"ENSG00000095970",3.37741199240138,"up","TREM2",9606,54209,"RP1-238O23.2","6","6p21.1","triggering receptor expressed on myeloid cells 2","protein-coding","TREM2","triggering receptor expressed on myeloid cells 2","O","triggering receptor expressed on monocyt"
4.77241662642755,6.25795638785753,58.7482656583476,1.79191427596919e-14,1.70590239072267e-10,"ENSG00000096088",4.77241662642755,"up","PGC",9606,5225,"RP11-298J23.1","6","6p21.1","progastricsin (pepsinogen C)","protein-coding","PGC","progastricsin (pepsinogen C)","O","gastricsin|pepsin C|pepsinogen C|pepsino"
-2.13459828885153,1.69772874915997,373.788137478488,2.80162721341146e-83,4.26631792058297e-79,"ENSG00000099251",-2.13459828885153,"down","HSD17B7P2",9606,158160,"RP11-291L22.1","10","10p11.1","hydroxysteroid (17-beta) dehydrogenase 7 pseudogene 2","pseudo","HSD17B7P2","hydroxysteroid (17-beta) dehydrogenase 7 pseudogene 2","O","NULL"
-2.04348178069541,3.8865347519235,1127.27332448251,3.9016546556194e-247,6.14783724085949e-243,"ENSG00000099326",-2.04348178069541,"down","MZF1",9606,7593,"NULL","19","19q13.4","myeloid zinc finger 1","protein-coding","MZF1","myeloid zinc finger 1","O","zinc finger and SCAN domain-containing p"
5.40656350910782,2.39782380324592,127.240347001425,1.64584436878863e-29,2.05467210999572e-25,"ENSG00000099812",5.40656350910782,"up","MISP",9606,126353,"NULL","19","19p13.3","mitotic spindle positioning","protein-coding","MISP","mitotic spindle positioning","O","mitotic interactor and substrate of Plk1"
2.35795045808666,0.224760010237183,81.0957572108847,2.15041153591934e-19,2.3112623188061e-15,"ENSG00000099822",2.35795045808666,"up","HCN2",9606,610,"NULL","19","19p13.3","hyperpolarization activated cyclic nucleotide-gated potassium channel 2","protein-coding","HCN2","hyperpolarization activated cyclic nucleotide-gated potassium channel 2","O","brain cyclic nucleotide gated channel 2|"
3.4443092256065,3.87001536083061,184.7258159147,4.50458704574467e-42,6.18659984862573e-38,"ENSG00000099953",3.4443092256065,"up","MMP11",9606,4320,"NULL","22","22q11.23","matrix metallopeptidase 11 (stromelysin 3)","protein-coding","MMP11","matrix metallopeptidase 11 (stromelysin 3)","O","MMP-11|stromelysin III|stromelysin-3"
