"log2FoldChange","logCPM","LR","pvalue","padj","identifier","value","up_down","gene","tax_id","GeneID","LocusTag","chromosome","map_location","description","type","Symbol_autho","name","status","other"
-2.73074606353424,4.61917272375539,81.4597224163419,1.78870088040952e-19,2.35464583897109e-15,"ENSG00000009694",-2.73074606353424,"down","TENM1",9606,10178,"RP5-1052M9.2","X","Xq25","teneurin transmembrane protein 1","protein-coding","TENM1","teneurin transmembrane protein 1","O","odz (odd Oz/ten-m, Drosophila) homolog 3"
-2.04233495964286,9.11540757754864,108.962441704787,1.653902471084e-25,2.28668555652073e-21,"ENSG00000009950",-2.04233495964286,"down","MLXIPL",9606,51085,"NULL","7","7q11.23","MLX interacting protein-like","protein-coding","MLXIPL","MLX interacting protein-like","O","MLX-interacting protein-like|Mlx interac"
-2.06445007575786,5.16567962314416,92.3628754651905,7.21550400522903e-22,9.72433474784716e-18,"ENSG00000014164",-2.06445007575786,"down","ZC3H3",9606,23144,"NULL","8","8q24.3","zinc finger CCCH-type containing 3","protein-coding","ZC3H3","zinc finger CCCH-type containing 3","O","zinc finger CCCH domain-containing prote"
-3.4472279658709,4.01558682983999,73.459768663928,1.02708420712303e-17,1.32411695982301e-13,"ENSG00000018280",-3.4472279658709,"down","SLC11A1",9606,6556,"NULL","2","2q35","solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1","protein-coding","SLC11A1","solute carrier family 11 (proton-coupled divalent metal ion transporters), member 1","O","NRAMP 1|natural resistance-associated ma"
2.18341832370105,1.22921199939029,86.0833018013615,1.72513397113919e-20,2.2978784495574e-16,"ENSG00000019102",2.18341832370105,"up","VSIG2",9606,23584,"UNQ2770/PRO7154","11","11q24","V-set and immunoglobulin domain containing 2","protein-coding","VSIG2","V-set and immunoglobulin domain containing 2","O","CT-like protein|V-set and immunoglobulin"
2.54383258901627,5.11390909124763,59.0613915133937,1.52828632986716e-14,1.87581864127895e-10,"ENSG00000019169",2.54383258901627,"up","MARCO",9606,8685,"NULL","2","2q14.2","macrophage receptor with collagenous structure","protein-coding","MARCO","macrophage receptor with collagenous structure","O","macrophage receptor MARCO|scavenger rece"
2.81278040411592,8.53426477025586,373.004428166956,4.14996100869349e-83,6.2726660646402e-79,"ENSG00000019582",2.81278040411592,"up","CD74",9606,972,"NULL","5","5q32","CD74 molecule, major histocompatibility complex, class II invariant chain","protein-coding","CD74","CD74 molecule, major histocompatibility complex, class II invariant chain","O","CD74 antigen (invariant polypeptide of m"
-2.81344484182103,3.31149190221098,294.14443061794,6.21647330681669e-66,9.34398102747617e-62,"ENSG00000026036",-2.81344484182103,"down","RTEL1-TNFRSF6B",9606,100533107,"NULL","20","20q13.33","RTEL1-TNFRSF6B readthrough (NMD candidate)","miscRNA","RTEL1-TNFRSF6B","RTEL1-TNFRSF6B readthrough (NMD candidate)","O","NULL"
-2.19269112752508,5.96638731045901,471.299862871415,1.67074387113956e-104,2.52850377458261e-100,"ENSG00000064607",-2.19269112752508,"down","SUGP2",9606,10147,"NULL","19","19p12","SURP and G patch domain containing 2","protein-coding","SUGP2","SURP and G patch domain containing 2","O","SURP and G-patch domain-containing prote"
2.15649508373081,6.2326021862319,112.51150262359,2.76058712302815e-26,3.83335127903689e-22,"ENSG00000072080",2.15649508373081,"up","SPP2",9606,6694,"NULL","2","2q37.1","secreted phosphoprotein 2, 24kDa","protein-coding","SPP2","secreted phosphoprotein 2, 24kDa","O","secreted phosphoprotein 24"
-2.49460617496168,1.01282585538098,81.635255516272,1.63668308904705e-19,2.15616630151058e-15,"ENSG00000072195",-2.49460617496168,"down","SPEG",9606,10290,"NULL","2","2q35","SPEG complex locus","protein-coding","SPEG","SPEG complex locus","O","aortic preferentially expressed gene 1|a"
-3.13550169778428,5.68247269564853,141.509458034514,1.24492260234437e-32,1.78036381361269e-28,"ENSG00000073605",-3.13550169778428,"down","GSDMB",9606,55876,"PP4052","17","17q12","gasdermin B","protein-coding","GSDMB","gasdermin B","O","gasdermin-B|gasdermin-like protein"
3.80374728584917,4.67403542956359,162.454584799294,3.29136328249746e-37,4.77971775884281e-33,"ENSG00000073754",3.80374728584917,"up","CD5L",9606,922,"UNQ203/PRO229","1","1q21-q23","CD5 molecule-like","protein-coding","CD5L","CD5 molecule-like","O","CD5 antigen-like|CD5 antigen-like (scave"
-2.72523099696278,7.74424947909868,43.7618606922287,3.70862163480872e-11,4.20780210685397e-07,"ENSG00000075240",-2.72523099696278,"down","GRAMD4",9606,23151,"RP6-59H18.4","22","22q13.31","GRAM domain containing 4","protein-coding","GRAMD4","GRAM domain containing 4","O","GRAM domain-containing protein 4|death-i"
-3.58260913929648,4.18883553712571,221.401912597829,4.47296006128908e-50,6.64145109900203e-46,"ENSG00000075826",-3.58260913929648,"down","SEC31B",9606,25956,"NULL","10","10q24.31","SEC31 homolog B (S. cerevisiae)","protein-coding","SEC31B","SEC31 homolog B (S. cerevisiae)","O","SEC31-like 2|SEC31-like protein 2|SEC31-"
-2.63654034892657,1.58521353389996,120.299922607077,5.43842477031097e-28,7.62575921293004e-24,"ENSG00000076344",-2.63654034892657,"down","RGS11",9606,8786,"AC004754.2","16","16p13.3","regulator of G-protein signaling 11","protein-coding","RGS11","regulator of G-protein signaling 11","O","regulator of G-protein signalling 11"
-2.48153795090645,0.381398153474906,188.110251899611,8.21926189416139e-43,1.20847807629855e-38,"ENSG00000080947",-2.48153795090645,"down","CROCCP3",9606,114819,"NULL","1","1p36.13","ciliary rootlet coiled-coil, rootletin pseudogene 3","pseudo","CROCCP3","ciliary rootlet coiled-coil, rootletin pseudogene 3","O","NULL"
3.36120876015616,3.52991549037808,182.933912375509,1.1088074923042e-41,1.6263988297118e-37,"ENSG00000087237",3.36120876015616,"up","CETP",9606,1071,"NULL","16","16q21","cholesteryl ester transfer protein, plasma","protein-coding","CETP","cholesteryl ester transfer protein, plasma","O","BPI fold containing family F|cholesteryl"
-3.2671665236134,1.18410140807898,77.4665994585781,1.34985965115825e-18,1.76035197107548e-14,"ENSG00000088340",-3.2671665236134,"down","FER1L4",9606,80307,"RP3-477O4.7","20","20q11.22","fer-1-like 4 (C. elegans) pseudogene","pseudo","FER1L4","fer-1-like 4 (C. elegans) pseudogene","O","NULL"
2.81927310581445,5.04637834151081,109.06849588869,1.56773618664651e-25,2.16802237251346e-21,"ENSG00000090382",2.81927310581445,"up","LYZ",9606,4069,"NULL","12","12q15","lysozyme","protein-coding","LYZ","lysozyme","O","1,4-beta-N-acetylmuramidase C|lysozyme C"
-3.43072254896111,7.42763978653383,333.743221008557,1.47069470861291e-74,2.21795469005912e-70,"ENSG00000090539",-3.43072254896111,"down","CHRD",9606,8646,"UNQ217/PRO243","3","3q27","chordin","protein-coding","CHRD","chordin","O","NULL"
-2.16053752251772,5.69711014551013,147.181962608978,7.16066660733933e-34,1.02920261147288e-29,"ENSG00000090975",-2.16053752251772,"down","PITPNM2",9606,57605,"NULL","12","12q24.31","phosphatidylinositol transfer protein, membrane-associated 2","protein-coding","PITPNM2","phosphatidylinositol transfer protein, membrane-associated 2","O","PITPnm 2|PYK2 N-terminal domain-interact"
-3.19137633786599,1.65307436169755,116.969457090945,2.9152261604402e-27,4.07169637828683e-23,"ENSG00000091536",-3.19137633786599,"down","MYO15A",9606,51168,"NULL","17","17p11.2","myosin XVA","protein-coding","MYO15A","myosin XVA","O","myosin-XV|unconventional myosin-15|uncon"
-7.81383424486882,2.01686425549191,144.589547067355,2.64056586209253e-33,3.78736361599931e-29,"ENSG00000091704",-7.81383424486882,"down","CPA1",9606,1357,"NULL","7","7q32","carboxypeptidase A1 (pancreatic)","protein-coding","CPA1","carboxypeptidase A1 (pancreatic)","O","carboxypeptidase A1|pancreatic carboxype"
-8.56688416867155,1.41876857795642,213.109252826485,2.88096585373222e-48,4.26930329864577e-44,"ENSG00000092054",-8.56688416867155,"down","MYH7",9606,4625,"NULL","14","14q12","myosin, heavy chain 7, cardiac muscle, beta","protein-coding","MYH7","myosin, heavy chain 7, cardiac muscle, beta","O","beta-myosin heavy chain|myHC-beta|myhc-s"
-2.07781936162316,-0.253138183319113,143.993412011348,3.56476741456727e-33,5.10973761204072e-29,"ENSG00000092295",-2.07781936162316,"down","TGM1",9606,7051,"NULL","14","14q11.2","transglutaminase 1","protein-coding","TGM1","transglutaminase 1","O","K polypeptide epidermal type I, protein-"
-2.31120508289909,4.09346539649262,93.291302783118,4.51371196117811e-22,6.09215703400209e-18,"ENSG00000092529",-2.31120508289909,"down","CAPN3",9606,825,"NULL","15","15q15.1","calpain 3, (p94)","protein-coding","CAPN3","calpain 3, (p94)","O","calcium-activated neutral proteinase 3|c"
2.50930560194771,3.78756091007016,219.837903996933,9.81162453361378e-50,1.45624131327896e-45,"ENSG00000093072",2.50930560194771,"up","CECR1",9606,51816,"NULL","22","22q11.2","cat eye syndrome chromosome region, candidate 1","protein-coding","CECR1","cat eye syndrome chromosome region, candidate 1","O","adenosine deaminase 2|adenosine deaminas"
2.36325030083786,3.95583048252734,29.7947538987106,4.80289878823785e-08,0.000480337907811667,"ENSG00000095932",2.36325030083786,"up","SMIM24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-5.26233156244056,0.962470121412307,90.1883187408126,2.16536754993152e-21,2.90830515631302e-17,"ENSG00000096088",-5.26233156244056,"down","PGC",9606,5225,"RP11-298J23.1","6","6p21.1","progastricsin (pepsinogen C)","protein-coding","PGC","progastricsin (pepsinogen C)","O","gastricsin|pepsin C|pepsinogen C|pepsino"
-2.06579934933671,2.73209031142172,197.826440209157,6.22535266407909e-45,9.18364025004948e-41,"ENSG00000096093",-2.06579934933671,"down","EFHC1",9606,114327,"NULL","6","6p12.3","EF-hand domain (C-terminal) containing 1","protein-coding","EFHC1","EF-hand domain (C-terminal) containing 1","O","EF-hand domain-containing protein 1|myoc"
-2.88069110490893,2.54575359718338,76.2742434278364,2.46883066109366e-18,3.20750479489288e-14,"ENSG00000099251",-2.88069110490893,"down","HSD17B7P2",9606,158160,"RP11-291L22.1","10","10p11.1","hydroxysteroid (17-beta) dehydrogenase 7 pseudogene 2","pseudo","HSD17B7P2","hydroxysteroid (17-beta) dehydrogenase 7 pseudogene 2","O","NULL"
-2.50817344172697,4.60961551815779,359.509400009883,3.600898630487e-80,5.43987756107672e-76,"ENSG00000099326",-2.50817344172697,"down","MZF1",9606,7593,"NULL","19","19q13.4","myeloid zinc finger 1","protein-coding","MZF1","myeloid zinc finger 1","O","zinc finger and SCAN domain-containing p"
-2.10826923062305,2.28115692694563,144.177465409107,3.24930779910621e-33,4.65853259157858e-29,"ENSG00000099725",-2.10826923062305,"down","PRKY",9606,5616,"NULL","Y","Yp11.2","protein kinase, Y-linked, pseudogene","pseudo","PRKY","protein kinase, Y-linked, pseudogene","O","NULL"
-2.65884711913014,0.463319400091163,133.648089538408,6.52309793313053e-31,9.2751929511183e-27,"ENSG00000099869",-2.65884711913014,"down","IGF2-AS",9606,51214,"hCG_1995804","11","11p15.5","IGF2 antisense RNA","miscRNA","IGF2-AS","IGF2 antisense RNA","O","NULL"
-2.050110250953,4.17072836911076,133.999331913791,5.46538628926864e-31,7.77287238059786e-27,"ENSG00000099954",-2.050110250953,"down","CECR2",9606,27443,"NULL","22","22q11.2","cat eye syndrome chromosome region, candidate 2","protein-coding","CECR2","cat eye syndrome chromosome region, candidate 2","O","cat eye syndrome critical region protein"
-2.74466557954792,3.62910894239213,190.020552694135,3.1466238844181e-43,4.63025704592123e-39,"ENSG00000100068",-2.74466557954792,"down","LRP5L",9606,91355,"CTA-246H3.10-004","22","22q11.23","low density lipoprotein receptor-related protein 5-like","protein-coding","LRP5L","low density lipoprotein receptor-related protein 5-like","O","LRP-5-like|low-density lipoprotein recep"
-2.20926791260686,4.11164112606533,75.7734966451187,3.18142732668253e-18,4.12917452730126e-14,"ENSG00000100376",-2.20926791260686,"down","FAM118A",9606,55007,"CTA-268H5.11-003","22","22q13","family with sequence similarity 118, member A","protein-coding","FAM118A","family with sequence similarity 118, member A","O","bK268H5.C22.4|protein FAM118A"
2.0278363226631,0.341853238406914,90.448184081159,1.89885117685804e-21,2.55129644122646e-17,"ENSG00000100450",2.0278363226631,"up","GZMH",9606,2999,"NULL","14","14q11.2","granzyme H (cathepsin G-like 2, protein h-CCPX)","protein-coding","GZMH","granzyme H (cathepsin G-like 2, protein h-CCPX)","O","cytotoxic T-lymphocyte proteinase|cytoto"
-2.13153383853152,6.7612761661767,196.230201333156,1.38843211094344e-44,2.04682661795282e-40,"ENSG00000100941",-2.13153383853152,"down","PNN",9606,5411,"NULL","14","14q21.1","pinin, desmosome associated protein","protein-coding","PNN","pinin, desmosome associated protein","O","140 kDa nuclear and cell adhesion-relate"
-3.80576452689061,5.46809076400945,323.913406827071,2.03466268526327e-72,3.06603320042322e-68,"ENSG00000101104",-3.80576452689061,"down","PABPC1L",9606,80336,"RP5-1069P2.6","20","NULL","poly(A) binding protein, cytoplasmic 1-like","protein-coding","PABPC1L","poly(A) binding protein, cytoplasmic 1-like","O","polyadenylate-binding protein 1-like"
-2.92076512412241,7.48692431215341,337.802410869144,1.92075032022027e-75,2.89802808314835e-71,"ENSG00000101194",-2.92076512412241,"down","SLC17A9",9606,63910,"RP11-305P22.6","20","20q13.33","solute carrier family 17, member 9","protein-coding","SLC17A9","solute carrier family 17, member 9","O","solute carrier family 17 member 9|vesicu"
-3.99130947273198,6.69003852386478,81.0213880676489,2.23287918478832e-19,2.93601284007816e-15,"ENSG00000101204",-3.99130947273198,"down","CHRNA4",9606,1137,"NULL","20","20q13.2-q13.3","cholinergic receptor, nicotinic, alpha 4 (neuronal)","protein-coding","CHRNA4","cholinergic receptor, nicotinic, alpha 4 (neuronal)","O","cholinergic receptor, nicotinic, alpha p"
-2.67751968569185,3.33057410908809,113.46613867255,1.70569479319262e-26,2.37279202681025e-22,"ENSG00000102287",-2.67751968569185,"down","GABRE",9606,2564,"NULL","X","Xq28","gamma-aminobutyric acid (GABA) A receptor, epsilon","protein-coding","GABRE","gamma-aminobutyric acid (GABA) A receptor, epsilon","O","GABA(A) receptor subunit epsilon|GABA(A)"
2.04280835636202,4.0048558129123,94.8314985275642,2.07300683193559e-22,2.80498554429204e-18,"ENSG00000102575",2.04280835636202,"up","ACP5",9606,54,"NULL","19","19p13.2","acid phosphatase 5, tartrate resistant","protein-coding","ACP5","acid phosphatase 5, tartrate resistant","O","TrATPase|tartrate-resistant acid ATPase|"
-3.29362110587935,4.09665963504392,217.33684290309,3.44589322417345e-49,5.11129341941648e-45,"ENSG00000102878",-3.29362110587935,"down","HSF4",9606,3299,"NULL","16","16q21","heat shock transcription factor 4","protein-coding","HSF4","heat shock transcription factor 4","O","HSF 4|HSTF 4|hHSF4|heat shock factor pro"
-2.59981472895235,0.625707149230043,144.98896880542,2.15959665705934e-33,3.09858928354874e-29,"ENSG00000102886",-2.59981472895235,"down","GDPD3",9606,79153,"NULL","16","16p11.2","glycerophosphodiester phosphodiesterase domain containing 3","protein-coding","GDPD3","glycerophosphodiester phosphodiesterase domain containing 3","O","glycerophosphodiester phosphodiesterase "
-2.18998512513942,5.04685380791372,368.023079196429,5.04236311156415e-82,7.61850642526228e-78,"ENSG00000102901",-2.18998512513942,"down","CENPT",9606,80152,"NULL","16","16q22.1","centromere protein T","protein-coding","CENPT","centromere protein T","O","interphase centromere complex protein 22"
-2.52294730692231,0.428933637390905,177.255399421258,1.92620684697373e-40,2.81996682396954e-36,"ENSG00000103253",-2.52294730692231,"down","HAGHL",9606,84264,"NULL","16","16p13.3","hydroxyacylglutathione hydrolase-like","protein-coding","HAGHL","hydroxyacylglutathione hydrolase-like","O","GLO2-like/ RJD12|hydroxyacylglutathione "
-2.59768456813487,8.03604269538352,334.695927242212,9.12073131946113e-75,1.37567990491432e-70,"ENSG00000104852",-2.59768456813487,"down","SNRNP70",9606,6625,"NULL","19","19q13.3","small nuclear ribonucleoprotein 70kDa (U1)","protein-coding","SNRNP70","small nuclear ribonucleoprotein 70kDa (U1)","O","U1 small nuclear ribonucleoprotein 70 kD"
-2.04840444559577,5.29375088593887,277.902948052067,2.15073113348652e-62,3.22803235824992e-58,"ENSG00000104859",-2.04840444559577,"down","CLASRP",9606,11129,"UNQ2428/PRO4988","19","19q13.3","CLK4-associating serine/arginine rich protein","protein-coding","CLASRP","CLK4-associating serine/arginine rich protein","O","Clk4 associating SR-related protein|spli"
-6.78529001834158,1.59869912461745,161.146364156128,6.35604543268691e-37,9.22262192282871e-33,"ENSG00000104879",-6.78529001834158,"down","CKM",9606,1158,"NULL","19","19q13.32","creatine kinase, muscle","protein-coding","CKM","creatine kinase, muscle","O","creatine kinase M chain|creatine kinase "
-2.11583864405946,3.42648542928001,156.984401377738,5.15891567589373e-36,7.47217346496447e-32,"ENSG00000105245",-2.11583864405946,"down","NUMBL",9606,9253,"NULL","19","19q13.13-q13.2","numb homolog (Drosophila)-like","protein-coding","NUMBL","numb homolog (Drosophila)-like","O","numb homolog-like|numb-like protein|numb"
2.23551878349549,0.609194985807019,70.4569497869738,4.70420998753972e-17,6.01009868008075e-13,"ENSG00000105246",2.23551878349549,"up","EBI3",9606,10148,"NULL","19","19p13.3","Epstein-Barr virus induced 3","protein-coding","EBI3","Epstein-Barr virus induced 3","O","EBV-induced gene 3 protein|Epstein-Barr "
-2.8905880405973,0.843746080159052,120.129657389792,5.9258190546666e-28,8.3056279870207e-24,"ENSG00000105650",-2.8905880405973,"down","PDE4C",9606,5143,"NULL","19","19p13.11","phosphodiesterase 4C, cAMP-specific","protein-coding","PDE4C","phosphodiesterase 4C, cAMP-specific","O","PDE21|cAMP-specific 3',5'-cyclic phospho"
3.24072572677444,2.87982967796995,155.335299282359,1.18282664462015e-35,1.71072217611412e-31,"ENSG00000106066",3.24072572677444,"up","CPVL",9606,54504,"tcag7.235","7","7p15.1","carboxypeptidase, vitellogenic-like","protein-coding","CPVL","carboxypeptidase, vitellogenic-like","O","CP-Mac carboxypeptidase|VCP-like protein"
-2.16575570336527,3.9232362564229,83.8488201355052,5.34094595227254e-20,7.07728748135634e-16,"ENSG00000106133",-2.16575570336527,"down","NSUN5P2",9606,260294,"NULL","7","7q11.23","NOP2/Sun domain family, member 5 pseudogene 2","pseudo","NSUN5P2","NOP2/Sun domain family, member 5 pseudogene 2","O","NULL"
-2.19739525996061,3.70932522984752,163.367780144103,2.07909941964989e-37,3.02051563686736e-33,"ENSG00000106479",-2.19739525996061,"down","ZNF862",9606,643641,"NULL","7","7q36.1","zinc finger protein 862","protein-coding","ZNF862","zinc finger protein 862","O","NULL"
-2.08772854573389,2.7708430247628,58.5370231781349,1.99501198561815e-14,2.44309167758799e-10,"ENSG00000106686",-2.08772854573389,"down","SPATA6L",9606,55064,"RP11-280I16.2","9","9p24.2","spermatogenesis associated 6-like","protein-coding","SPATA6L","spermatogenesis associated 6-like","O","spermatogenesis associated 6-like protei"
-2.45744359954729,6.05268635593755,96.3214586039706,9.76657278583326e-23,1.32512859558186e-18,"ENSG00000107957",-2.45744359954729,"down","SH3PXD2A",9606,9644,"NULL","10","10q24.33","SH3 and PX domains 2A","protein-coding","SH3PXD2A","SH3 and PX domains 2A","O","SH3 and PX domain-containing protein 2A|"
2.21869567351595,7.29364087983769,191.202582633316,1.73715063149596e-43,2.55708572956206e-39,"ENSG00000108679",2.21869567351595,"up","LGALS3BP",9606,3959,"NULL","17","17q25","lectin, galactoside-binding, soluble, 3 binding protein","protein-coding","LGALS3BP","lectin, galactoside-binding, soluble, 3 binding protein","O","L3 antigen|MAC2BP|Mac-2-binding protein|"
-2.61963749506299,6.07027176826131,272.407429587125,3.39022816972902e-61,5.08602030022748e-57,"ENSG00000108773",-2.61963749506299,"down","KAT2A",9606,2648,"NULL","17","17q21","K(lysine) acetyltransferase 2A","protein-coding","KAT2A","K(lysine) acetyltransferase 2A","O","GCN5 (general control of amino-acid synt"
-2.81697449878984,2.53120537894937,186.648427141513,1.71372242403963e-42,2.51797235764143e-38,"ENSG00000109063",-2.81697449878984,"down","MYH3",9606,4621,"NULL","17","17p13.1","myosin, heavy chain 3, skeletal muscle, embryonic","protein-coding","MYH3","myosin, heavy chain 3, skeletal muscle, embryonic","O","myosin heavy chain, fast skeletal muscle"
-2.00499321880076,5.43989855858608,255.06915855977,2.03873497741654e-57,3.04933590572192e-53,"ENSG00000109920",-2.00499321880076,"down","FNBP4",9606,23360,"NULL","11","11p11.2","formin binding protein 4","protein-coding","FNBP4","formin binding protein 4","O","formin-binding protein 30|formin-binding"
-2.03722684047074,5.71338215743352,88.8598255184961,4.23803371140406e-21,5.67811756653916e-17,"ENSG00000110042",-2.03722684047074,"down","DTX4",9606,23220,"NULL","11","11q12.1","deltex homolog 4 (Drosophila)","protein-coding","DTX4","deltex homolog 4 (Drosophila)","O","E3 ubiquitin-protein ligase DTX4|RING fi"
-2.20715932513502,4.83553897137513,122.892662057914,1.47200679317814e-28,2.07111355800165e-24,"ENSG00000110455",-2.20715932513502,"down","ACCS",9606,84680,"NULL","11","11p11","1-aminocyclopropane-1-carboxylate synthase homolog (Arabidopsis)(non-functional)","protein-coding","ACCS","1-aminocyclopropane-1-carboxylate synthase homolog (Arabidopsis)(non-functional)","O","1-aminocyclopropane-1-carboxylate syntha"
2.30196571337848,2.29936433046431,146.025016323747,1.28195326245286e-33,1.84101308020856e-29,"ENSG00000110492",2.30196571337848,"up","MDK",9606,4192,"NULL","11","11p11.2","midkine (neurite growth-promoting factor 2)","protein-coding","MDK","midkine (neurite growth-promoting factor 2)","O","amphiregulin-associated protein|midgesta"
-7.14352350037159,4.99719620148625,53.5283924033771,2.54882426509068e-13,3.05094264531354e-09,"ENSG00000110680",-7.14352350037159,"down","CALCA",9606,796,"NULL","11","11p15.2","calcitonin-related polypeptide alpha","protein-coding","CALCA","calcitonin-related polypeptide alpha","O","alpha-type CGRP|calcitonin|calcitonin 1|"
-2.01919596593016,-0.0234858782921945,44.9310333733335,2.04097523056072e-11,2.33344698110007e-07,"ENSG00000111012",-2.01919596593016,"down","CYP27B1",9606,1594,"NULL","12","12q13.1-q13.3","cytochrome P450, family 27, subfamily B, polypeptide 1","protein-coding","CYP27B1","cytochrome P450, family 27, subfamily B, polypeptide 1","O","1alpha(OH)ase|25 hydroxyvitamin D3-1-alp"
-6.43526371970994,0.0699275900596151,152.631710833521,4.61065446767448e-35,6.65501865864134e-31,"ENSG00000111245",-6.43526371970994,"down","MYL2",9606,4633,"NULL","12","12q24.11","myosin, light chain 2, regulatory, cardiac, slow","protein-coding","MYL2","myosin, light chain 2, regulatory, cardiac, slow","O","MLC-2|MLC-2v|RLC of myosin|cardiac ventr"
2.16936399826597,4.21183876455896,84.2062601604857,4.45756964705081e-20,5.9125203798482e-16,"ENSG00000111331",2.16936399826597,"up","OAS3",9606,4940,"P/OKcl.4","12","12q24.2","2'-5'-oligoadenylate synthetase 3, 100kDa","protein-coding","OAS3","2'-5'-oligoadenylate synthetase 3, 100kDa","O","(2-5')oligo(A) synthase 3|(2-5')oligo(A)"
3.17620153187752,4.6401482583683,155.492930714624,1.09263314390123e-35,1.58060310596752e-31,"ENSG00000111335",3.17620153187752,"up","OAS2",9606,4939,"NULL","12","12q24.2","2'-5'-oligoadenylate synthetase 2, 69/71kDa","protein-coding","OAS2","2'-5'-oligoadenylate synthetase 2, 69/71kDa","O","(2'-5')oligo(A) synthetase 2|2'-5'-oligo"
-2.36712044160841,1.86879842168823,67.1697546357839,2.49106632642394e-16,3.15045158302836e-12,"ENSG00000111788",-2.36712044160841,"down","RP11-22B23.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-2.65922295488934,0.816142287254338,155.55762685591,1.05763685891141e-35,1.53008324378713e-31,"ENSG00000112309",-2.65922295488934,"down","B3GAT2",9606,135152,"RP1-104A17.2","6","6q13","beta-1,3-glucuronyltransferase 2 (glucuronosyltransferase S)","protein-coding","B3GAT2","beta-1,3-glucuronyltransferase 2 (glucuronosyltransferase S)","O","UDP-glucuronosyltransferase S|UDP-glucur"
